County_State,County,State,SVI_CTGY,Metro_status,Census2019,FIPS,Census2019_65PlusPop,Census2019_18to64Pop
marshall_ok,Marshall County,OK,4.0,0.0,16931.0,40095,3702.0,9326.0
lincoln_id,Lincoln County,ID,3.0,0.0,5366.0,16063,759.0,3139.0
taylor_ga,Taylor County,GA,4.0,0.0,8020.0,13269,1677.0,4745.0
webster_ms,Webster County,MS,3.0,0.0,9689.0,28155,1739.0,5671.0
hancock_in,Hancock County,IN,1.0,1.0,78168.0,18059,12875.0,47063.0
gratiot_mi,Gratiot County,MI,3.0,0.0,40711.0,26057,7238.0,25623.0
armstrong_pa,Armstrong County,PA,1.0,1.0,64735.0,42005,14629.0,37742.0
alcona_mi,Alcona County,MI,2.0,0.0,10405.0,26001,3761.0,5331.0
bland_va,Bland County,VA,2.0,0.0,6280.0,51021,1484.0,3857.0
baldwin_al,Baldwin County,AL,1.0,1.0,223234.0,01003,46830.0,128850.0
langlade_wi,Langlade County,WI,2.0,0.0,19189.0,55067,4739.0,10709.0
logan_ar,Logan County,AR,4.0,0.0,21466.0,05083,4396.0,12501.0
portsmouth city_va,Portsmouth city,VA,4.0,1.0,94398.0,51740,14292.0,58316.0
thurston_wa,Thurston County,WA,2.0,1.0,290536.0,53067,51871.0,176957.0
kaufman_tx,Kaufman County,TX,3.0,1.0,136154.0,48257,16113.0,82035.0
madison_ms,Madison County,MS,2.0,1.0,106272.0,28089,14724.0,65265.0
gaston_nc,Gaston County,NC,3.0,1.0,224529.0,37071,36651.0,137625.0
carter_mo,Carter County,MO,3.0,0.0,5982.0,29035,1250.0,3353.0
adams_ia,Adams County,IA,1.0,0.0,3602.0,19003,852.0,1996.0
harlan_ky,Harlan County,KY,4.0,0.0,26010.0,21095,4998.0,15035.0
manassas city_va,Manassas city,VA,2.0,1.0,41085.0,51683,4438.0,25624.0
stanly_nc,Stanly County,NC,3.0,0.0,62806.0,37167,12123.0,37159.0
scott_va,Scott County,VA,3.0,1.0,21566.0,51169,5370.0,12353.0
montgomery_al,Montgomery County,AL,4.0,1.0,226486.0,01101,35281.0,138317.0
nuckolls_ne,Nuckolls County,NE,1.0,0.0,4148.0,31129,1129.0,2205.0
cedar_ia,Cedar County,IA,1.0,0.0,18627.0,19031,3788.0,10750.0
preble_oh,Preble County,OH,1.0,0.0,40882.0,39135,8090.0,23709.0
winnebago_wi,Winnebago County,WI,1.0,1.0,171907.0,55139,28908.0,107994.0
benton_mn,Benton County,MN,2.0,1.0,40889.0,27009,5858.0,24635.0
steele_mn,Steele County,MN,2.0,0.0,36649.0,27147,6706.0,20925.0
stark_il,Stark County,IL,1.0,1.0,5342.0,17175,1216.0,2980.0
refugio_tx,Refugio County,TX,4.0,0.0,6948.0,48391,1617.0,3798.0
treasure_mt,Treasure County,MT,1.0,0.0,696.0,30103,201.0,348.0
spokane_wa,Spokane County,WA,2.0,1.0,522798.0,53063,86623.0,321322.0
bristol city_va,Bristol city,VA,4.0,1.0,16762.0,51520,3624.0,9767.0
pulaski_ar,Pulaski County,AR,3.0,1.0,391911.0,05119,63023.0,238526.0
christian_ky,Christian County,KY,4.0,1.0,70461.0,21047,8983.0,42416.0
floyd_ga,Floyd County,GA,4.0,1.0,98498.0,13115,16779.0,59118.0
bedford_va,Bedford County,VA,1.0,1.0,78997.0,51019,17259.0,46206.0
jefferson_in,Jefferson County,IN,2.0,0.0,32308.0,18077,5930.0,19782.0
roosevelt_nm,Roosevelt County,NM,4.0,0.0,18500.0,35041,2715.0,11280.0
hale_al,Hale County,AL,4.0,1.0,14651.0,01065,2885.0,8394.0
lake_mt,Lake County,MT,3.0,0.0,30458.0,30047,6899.0,16477.0
lauderdale_al,Lauderdale County,AL,2.0,1.0,92729.0,01077,19007.0,55676.0
powhatan_va,Powhatan County,VA,1.0,1.0,29652.0,51145,5632.0,18648.0
caldwell_mo,Caldwell County,MO,2.0,1.0,9020.0,29025,1811.0,5112.0
walton_fl,Walton County,FL,3.0,1.0,74071.0,12131,14977.0,44010.0
marshall_ms,Marshall County,MS,3.0,1.0,35294.0,28093,6406.0,21577.0
cass_mi,Cass County,MI,2.0,1.0,51787.0,26027,11149.0,29975.0
rogers_ok,Rogers County,OK,2.0,1.0,92459.0,40131,15402.0,55687.0
kankakee_il,Kankakee County,IL,3.0,1.0,109862.0,17091,19031.0,66130.0
oconee_ga,Oconee County,GA,1.0,1.0,40280.0,13219,6364.0,23306.0
monroe_oh,Monroe County,OH,2.0,0.0,13654.0,39111,3294.0,7637.0
richmond_va,Richmond County,VA,3.0,0.0,9023.0,51159,1905.0,5593.0
greene_va,Greene County,VA,1.0,1.0,19819.0,51079,3535.0,11574.0
ouachita_ar,Ouachita County,AR,4.0,0.0,23382.0,05103,4933.0,13235.0
gilchrist_fl,Gilchrist County,FL,4.0,1.0,18582.0,12041,3838.0,11047.0
gage_ne,Gage County,NE,1.0,0.0,21513.0,31067,4548.0,12076.0
union_oh,Union County,OH,1.0,1.0,58988.0,39159,7481.0,37051.0
pike_in,Pike County,IN,1.0,0.0,12389.0,18125,2541.0,7151.0
hamilton_ne,Hamilton County,NE,1.0,1.0,9324.0,31081,1904.0,5169.0
delta_co,Delta County,CO,3.0,0.0,31162.0,08029,8352.0,16696.0
lander_nv,Lander County,NV,4.0,0.0,5532.0,32015,885.0,3199.0
winkler_tx,Winkler County,TX,3.0,0.0,8010.0,48495,964.0,4717.0
kingfisher_ok,Kingfisher County,OK,2.0,0.0,15765.0,40073,2579.0,8972.0
josephine_or,Josephine County,OR,3.0,1.0,87487.0,41033,23063.0,47358.0
glades_fl,Glades County,FL,4.0,0.0,13811.0,12043,3808.0,8015.0
sedgwick_co,Sedgwick County,CO,3.0,0.0,2248.0,08115,610.0,1198.0
erie_oh,Erie County,OH,2.0,0.0,74266.0,39043,16748.0,42534.0
mineral_wv,Mineral County,WV,3.0,1.0,26868.0,54057,5951.0,15599.0
daniels_mt,Daniels County,MT,1.0,0.0,1690.0,30019,478.0,860.0
howard_ar,Howard County,AR,4.0,0.0,13202.0,05061,2386.0,7363.0
sevier_ut,Sevier County,UT,2.0,0.0,21620.0,49041,3567.0,11798.0
grant_nd,Grant County,ND,1.0,0.0,2274.0,38037,696.0,1113.0
lewis_tn,Lewis County,TN,3.0,0.0,12268.0,47101,2613.0,6966.0
perry_il,Perry County,IL,3.0,0.0,20916.0,17145,4007.0,12859.0
delta_mi,Delta County,MI,2.0,0.0,35784.0,26041,8893.0,19922.0
marion_ks,Marion County,KS,1.0,0.0,11884.0,20115,2832.0,6546.0
levy_fl,Levy County,FL,4.0,0.0,41503.0,12075,10436.0,23001.0
unknown_fl,Unknown County,FL,,,,UNK,,
larue_ky,Larue County,KY,3.0,1.0,14398.0,21123,2573.0,8556.0
henry_tn,Henry County,TN,3.0,0.0,32345.0,47079,7684.0,18073.0
potter_sd,Potter County,SD,1.0,0.0,2153.0,46107,628.0,1070.0
shelby_mo,Shelby County,MO,2.0,0.0,5930.0,29205,1290.0,3208.0
hill_tx,Hill County,TX,4.0,0.0,36649.0,48217,7684.0,20485.0
duchesne_ut,Duchesne County,UT,2.0,0.0,19938.0,49013,2481.0,10793.0
huron_mi,Huron County,MI,2.0,0.0,30981.0,26063,8034.0,17001.0
moore_nc,Moore County,NC,2.0,0.0,100880.0,37125,24192.0,55136.0
talladega_al,Talladega County,AL,4.0,0.0,79978.0,01121,14769.0,48504.0
anderson_ks,Anderson County,KS,1.0,0.0,7858.0,20003,1687.0,4151.0
franklin_pa,Franklin County,PA,2.0,1.0,155027.0,42055,31169.0,89632.0
atkinson_ga,Atkinson County,GA,4.0,0.0,8165.0,13003,1183.0,4842.0
golden valley_nd,Golden Valley County,ND,1.0,0.0,1761.0,38033,451.0,928.0
wilbarger_tx,Wilbarger County,TX,4.0,0.0,12769.0,48487,2421.0,7527.0
cabell_wv,Cabell County,WV,3.0,1.0,91945.0,54011,17866.0,56003.0
sharkey_ms,Sharkey County,MS,4.0,0.0,4321.0,28125,866.0,2388.0
elbert_co,Elbert County,CO,1.0,1.0,26729.0,08039,4602.0,16449.0
tazewell_va,Tazewell County,VA,3.0,0.0,40595.0,51185,9358.0,23398.0
mackinac_mi,Mackinac County,MI,3.0,0.0,10799.0,26097,3084.0,6015.0
charles mix_sd,Charles Mix County,SD,3.0,0.0,9292.0,46023,1727.0,4793.0
lawrence_tn,Lawrence County,TN,4.0,0.0,44142.0,47099,7922.0,25229.0
chatham_nc,Chatham County,NC,2.0,1.0,74470.0,37037,18634.0,41027.0
liberty_ga,Liberty County,GA,4.0,1.0,61435.0,13179,5908.0,38126.0
pottawatomie_ok,Pottawatomie County,OK,4.0,0.0,72592.0,40125,12052.0,43574.0
washington_ne,Washington County,NE,1.0,1.0,20729.0,31177,3863.0,11860.0
phelps_ne,Phelps County,NE,1.0,0.0,9034.0,31137,1913.0,4991.0
carver_mn,Carver County,MN,1.0,1.0,105089.0,27019,13250.0,64137.0
harlan_ne,Harlan County,NE,1.0,0.0,3380.0,31083,923.0,1750.0
polk_nc,Polk County,NC,2.0,0.0,20724.0,37149,6644.0,10834.0
unknown_ne,Unknown County,NE,,,,UNK,,
jackson_ky,Jackson County,KY,3.0,0.0,13329.0,21109,2406.0,7931.0
lincoln_ar,Lincoln County,AR,4.0,1.0,13024.0,05079,2070.0,8835.0
hidalgo_tx,Hidalgo County,TX,4.0,1.0,868707.0,48215,98328.0,491247.0
franklin_al,Franklin County,AL,4.0,0.0,31362.0,01059,5374.0,18216.0
iroquois_il,Iroquois County,IL,2.0,0.0,27114.0,17075,5967.0,15285.0
nueces_tx,Nueces County,TX,4.0,1.0,362294.0,48355,54069.0,220166.0
mercer_nj,Mercer County,NJ,3.0,1.0,367430.0,34021,57487.0,231881.0
rusk_wi,Rusk County,WI,2.0,0.0,14178.0,55107,3519.0,7776.0
pasco_fl,Pasco County,FL,3.0,1.0,553947.0,12101,125451.0,316381.0
wayne_ms,Wayne County,MS,4.0,0.0,20183.0,28153,3556.0,11724.0
pulaski_mo,Pulaski County,MO,3.0,0.0,52607.0,29169,4797.0,36371.0
wichita_ks,Wichita County,KS,2.0,0.0,2119.0,20203,429.0,1133.0
jerauld_sd,Jerauld County,SD,1.0,0.0,2013.0,46073,548.0,991.0
cheshire_nh,Cheshire County,NH,1.0,0.0,76085.0,33005,15734.0,46832.0
luce_mi,Luce County,MI,3.0,0.0,6229.0,26095,1313.0,3913.0
newton_mo,Newton County,MO,2.0,1.0,58236.0,29145,10735.0,33763.0
lawrence_il,Lawrence County,IL,4.0,0.0,15678.0,17101,2800.0,9911.0
keith_ne,Keith County,NE,1.0,0.0,8034.0,31101,2177.0,4209.0
green_wi,Green County,WI,1.0,1.0,36960.0,55045,7118.0,21685.0
mora_nm,Mora County,NM,4.0,0.0,4521.0,35033,1307.0,2433.0
macon_il,Macon County,IL,3.0,1.0,104009.0,17115,21195.0,59714.0
san juan_wa,San Juan County,WA,1.0,0.0,17582.0,53055,6182.0,9171.0
candler_ga,Candler County,GA,4.0,0.0,10803.0,13043,2010.0,6097.0
anderson_tn,Anderson County,TN,3.0,1.0,76978.0,47001,15599.0,45088.0
oneida_wi,Oneida County,WI,1.0,0.0,35595.0,55085,9498.0,20028.0
raleigh_wv,Raleigh County,WV,4.0,1.0,73361.0,54081,15550.0,42601.0
penobscot_me,Penobscot County,ME,2.0,1.0,152148.0,23019,29110.0,95639.0
cherry_ne,Cherry County,NE,1.0,0.0,5689.0,31031,1260.0,3092.0
crittenden_ar,Crittenden County,AR,4.0,1.0,47955.0,05035,6960.0,28023.0
le flore_ok,Le Flore County,OK,4.0,1.0,49853.0,40079,9104.0,28819.0
tipton_tn,Tipton County,TN,2.0,1.0,61599.0,47167,9189.0,37500.0
florence_sc,Florence County,SC,4.0,1.0,138293.0,45041,24062.0,81717.0
brown_sd,Brown County,SD,2.0,0.0,38839.0,46013,6959.0,22675.0
sierra_ca,Sierra County,CA,1.0,0.0,3005.0,06091,963.0,1546.0
warren_tn,Warren County,TN,4.0,0.0,41277.0,47177,7392.0,24277.0
lawrence_pa,Lawrence County,PA,2.0,0.0,85512.0,42073,19269.0,49246.0
lamar_ms,Lamar County,MS,3.0,1.0,63343.0,28073,9096.0,38622.0
lawrence_ms,Lawrence County,MS,3.0,0.0,12586.0,28077,2291.0,7192.0
stillwater_mt,Stillwater County,MT,1.0,0.0,9642.0,30095,2268.0,5339.0
hendry_fl,Hendry County,FL,4.0,0.0,42022.0,12051,5779.0,25021.0
dutchess_ny,Dutchess County,NY,2.0,1.0,294218.0,36027,53399.0,185929.0
schoolcraft_mi,Schoolcraft County,MI,3.0,0.0,8094.0,26153,2229.0,4473.0
blair_pa,Blair County,PA,2.0,1.0,121829.0,42013,25935.0,71274.0
culpeper_va,Culpeper County,VA,2.0,1.0,52605.0,51047,8442.0,31144.0
huerfano_co,Huerfano County,CO,3.0,0.0,6897.0,08055,2216.0,3571.0
ward_nd,Ward County,ND,1.0,0.0,67641.0,38101,8925.0,42646.0
glascock_ga,Glascock County,GA,3.0,0.0,2971.0,13125,544.0,1784.0
gloucester_va,Gloucester County,VA,1.0,1.0,37348.0,51073,7329.0,22573.0
calcasieu parish_la,Calcasieu Parish,LA,3.0,1.0,203436.0,22019,30965.0,121715.0
siskiyou_ca,Siskiyou County,CA,3.0,0.0,43539.0,06093,11379.0,23424.0
polk_mn,Polk County,MN,2.0,1.0,31364.0,27119,5774.0,17877.0
moody_sd,Moody County,SD,2.0,0.0,6576.0,46101,1261.0,3570.0
beaufort_nc,Beaufort County,NC,3.0,0.0,46994.0,37013,11538.0,26131.0
cobb_ga,Cobb County,GA,2.0,1.0,760141.0,13067,96593.0,486638.0
crawford_ar,Crawford County,AR,3.0,1.0,63257.0,05033,10849.0,37012.0
parmer_tx,Parmer County,TX,4.0,0.0,9605.0,48369,1366.0,5529.0
valencia_nm,Valencia County,NM,4.0,1.0,76688.0,35061,13979.0,44825.0
mclean_il,McLean County,IL,1.0,1.0,171517.0,17113,23622.0,111450.0
weld_co,Weld County,CO,2.0,1.0,324492.0,08123,40351.0,200098.0
smith_ms,Smith County,MS,2.0,0.0,15916.0,28129,3265.0,9000.0
pasquotank_nc,Pasquotank County,NC,4.0,0.0,39824.0,37139,6841.0,24227.0
warren_oh,Warren County,OH,1.0,1.0,234602.0,39165,34945.0,142928.0
bureau_il,Bureau County,IL,2.0,0.0,32628.0,17011,7339.0,18415.0
texas_ok,Texas County,OK,4.0,0.0,19983.0,40139,2361.0,11978.0
franklin_tn,Franklin County,TN,2.0,0.0,42208.0,47051,8589.0,25273.0
washington_ia,Washington County,IA,1.0,1.0,21965.0,19183,4384.0,12213.0
reno_ks,Reno County,KS,3.0,0.0,61998.0,20155,12564.0,35652.0
dallas_tx,Dallas County,TX,4.0,1.0,2635516.0,48113,292117.0,1663043.0
lampasas_tx,Lampasas County,TX,3.0,1.0,21428.0,48281,4322.0,12477.0
unknown_ky,Unknown County,KY,,,,UNK,,
avoyelles parish_la,Avoyelles Parish,LA,4.0,0.0,40144.0,22009,6955.0,23778.0
laclede_mo,Laclede County,MO,3.0,0.0,35723.0,29105,6351.0,20541.0
scotts bluff_ne,Scotts Bluff County,NE,3.0,0.0,35618.0,31157,6988.0,19815.0
lac qui parle_mn,Lac qui Parle County,MN,1.0,0.0,6623.0,27073,1847.0,3412.0
tioga_pa,Tioga County,PA,2.0,0.0,40591.0,42117,9155.0,23355.0
eddy_nd,Eddy County,ND,2.0,0.0,2287.0,38027,541.0,1210.0
claiborne_ms,Claiborne County,MS,4.0,0.0,8988.0,28021,1499.0,5607.0
clark_ky,Clark County,KY,3.0,1.0,36263.0,21049,6609.0,21606.0
cibola_nm,Cibola County,NM,4.0,0.0,26675.0,35006,4469.0,16005.0
el paso_co,El Paso County,CO,2.0,1.0,720403.0,08041,95178.0,453595.0
randolph_in,Randolph County,IN,2.0,0.0,24665.0,18135,5134.0,13971.0
imperial_ca,Imperial County,CA,4.0,1.0,181215.0,06025,24137.0,105478.0
montgomery_pa,Montgomery County,PA,1.0,1.0,830915.0,42091,150974.0,501461.0
hyde_nc,Hyde County,NC,4.0,0.0,4937.0,37095,1114.0,2984.0
wicomico_md,Wicomico County,MD,4.0,1.0,103609.0,24045,16938.0,63961.0
kemper_ms,Kemper County,MS,4.0,0.0,9742.0,28069,2037.0,5942.0
fort bend_tx,Fort Bend County,TX,2.0,1.0,811688.0,48157,93851.0,496178.0
nicholas_wv,Nicholas County,WV,3.0,0.0,24496.0,54067,5612.0,13842.0
jackson_mi,Jackson County,MI,3.0,1.0,158510.0,26075,28952.0,95737.0
richmond city_va,Richmond city,VA,4.0,1.0,230436.0,51760,31809.0,158941.0
knox_ne,Knox County,NE,2.0,0.0,8332.0,31107,2115.0,4190.0
iowa_wi,Iowa County,WI,1.0,1.0,23678.0,55049,4610.0,13786.0
rice_mn,Rice County,MN,2.0,0.0,66972.0,27131,10583.0,41852.0
aurora_sd,Aurora County,SD,2.0,0.0,2751.0,46003,569.0,1500.0
valley_ne,Valley County,NE,1.0,0.0,4158.0,31175,1073.0,2135.0
lee_fl,Lee County,FL,3.0,1.0,770577.0,12071,224632.0,412436.0
madison_mo,Madison County,MO,2.0,0.0,12088.0,29123,2371.0,6936.0
lexington_sc,Lexington County,SC,2.0,1.0,298750.0,45063,48450.0,181458.0
brewster_tx,Brewster County,TX,3.0,0.0,9203.0,48043,2231.0,5292.0
gilmer_wv,Gilmer County,WV,4.0,0.0,7823.0,54021,1386.0,5317.0
fulton_oh,Fulton County,OH,1.0,1.0,42126.0,39051,7767.0,24518.0
broward_fl,Broward County,FL,3.0,1.0,1952778.0,12011,334596.0,1207957.0
wheeler_or,Wheeler County,OR,2.0,0.0,1332.0,41069,484.0,663.0
cook_mn,Cook County,MN,1.0,0.0,5463.0,27031,1601.0,3038.0
columbia_wa,Columbia County,WA,2.0,1.0,3985.0,53013,1134.0,2135.0
adair_mo,Adair County,MO,2.0,0.0,25343.0,29001,3829.0,16980.0
alachua_fl,Alachua County,FL,2.0,1.0,269043.0,12001,39272.0,181482.0
cape girardeau_mo,Cape Girardeau County,MO,2.0,1.0,78871.0,29031,13503.0,48547.0
franklin_id,Franklin County,ID,1.0,1.0,13876.0,16041,2029.0,7478.0
madison_in,Madison County,IN,3.0,1.0,129569.0,18095,24197.0,77675.0
dorchester_md,Dorchester County,MD,4.0,0.0,31929.0,24019,7063.0,18156.0
washington_il,Washington County,IL,1.0,0.0,13887.0,17189,2879.0,8071.0
ida_ia,Ida County,IA,1.0,0.0,6860.0,19093,1511.0,3662.0
madison_al,Madison County,AL,2.0,1.0,372909.0,01089,57136.0,235059.0
st. charles_mo,St. Charles County,MO,1.0,1.0,402022.0,29183,63470.0,246256.0
cumberland_il,Cumberland County,IL,1.0,0.0,10766.0,17035,2198.0,6173.0
deaf smith_tx,Deaf Smith County,TX,4.0,0.0,18546.0,48117,2423.0,10403.0
matanuska-susitna borough_ak,Matanuska-Susitna Borough,AK,2.0,1.0,108317.0,02170,13755.0,65977.0
minnehaha_sd,Minnehaha County,SD,2.0,1.0,193134.0,46099,26041.0,118389.0
coconino_az,Coconino County,AZ,3.0,1.0,143476.0,04005,18662.0,96064.0
gooding_id,Gooding County,ID,3.0,0.0,15179.0,16047,2712.0,8388.0
schuyler_il,Schuyler County,IL,3.0,0.0,6768.0,17169,1586.0,3949.0
manassas park city_va,Manassas Park city,VA,3.0,1.0,17478.0,51685,1524.0,12014.0
marshall_sd,Marshall County,SD,1.0,0.0,4935.0,46091,1047.0,2706.0
kiowa_co,Kiowa County,CO,2.0,0.0,1406.0,08061,324.0,750.0
fayette_tx,Fayette County,TX,2.0,0.0,25346.0,48149,6679.0,13592.0
cumberland_nj,Cumberland County,NJ,4.0,1.0,149527.0,34011,23392.0,90655.0
union_fl,Union County,FL,4.0,0.0,15237.0,12125,2317.0,9908.0
fayette_il,Fayette County,IL,3.0,0.0,21336.0,17051,4136.0,12762.0
kingsbury_sd,Kingsbury County,SD,1.0,0.0,4939.0,46077,1160.0,2618.0
forest_wi,Forest County,WI,3.0,0.0,9004.0,55041,2078.0,5152.0
alleghany_nc,Alleghany County,NC,3.0,0.0,11137.0,37005,3116.0,6133.0
flathead_mt,Flathead County,MT,1.0,0.0,103806.0,30029,20994.0,60244.0
caswell_nc,Caswell County,NC,4.0,0.0,22604.0,37033,5005.0,13378.0
black hawk_ia,Black Hawk County,IA,2.0,1.0,131228.0,19013,22243.0,80474.0
st. croix_wi,St. Croix County,WI,1.0,1.0,90687.0,55109,13319.0,55180.0
st. bernard parish_la,St. Bernard Parish,LA,4.0,1.0,47244.0,22087,5665.0,29079.0
isle of wight_va,Isle of Wight County,VA,2.0,1.0,37109.0,51093,7365.0,22021.0
decatur_tn,Decatur County,TN,3.0,0.0,11663.0,47039,2805.0,6446.0
acadia parish_la,Acadia Parish,LA,4.0,1.0,62045.0,22001,9796.0,36244.0
brown_in,Brown County,IN,1.0,1.0,15092.0,18013,3833.0,8653.0
meigs_tn,Meigs County,TN,2.0,0.0,12422.0,47121,2692.0,7244.0
campbell_sd,Campbell County,SD,1.0,0.0,1376.0,46021,403.0,747.0
throckmorton_tx,Throckmorton County,TX,2.0,0.0,1501.0,48447,445.0,767.0
shannon_mo,Shannon County,MO,3.0,0.0,8166.0,29203,1848.0,4576.0
hanover_va,Hanover County,VA,1.0,1.0,107766.0,51085,19790.0,64629.0
hardin_tn,Hardin County,TN,3.0,0.0,25652.0,47071,5982.0,14438.0
burke_nd,Burke County,ND,1.0,0.0,2115.0,38013,449.0,1142.0
blaine_ne,Blaine County,NE,1.0,0.0,465.0,31009,125.0,254.0
nash_nc,Nash County,NC,4.0,1.0,94298.0,37127,17956.0,55809.0
inyo_ca,Inyo County,CA,3.0,0.0,18039.0,06027,4228.0,10084.0
terrebonne parish_la,Terrebonne Parish,LA,4.0,1.0,110461.0,22109,16503.0,66215.0
major_ok,Major County,OK,2.0,0.0,7629.0,40093,1563.0,4100.0
boyd_ne,Boyd County,NE,1.0,0.0,1919.0,31015,595.0,969.0
tensas parish_la,Tensas Parish,LA,4.0,0.0,4334.0,22107,1115.0,2248.0
haywood_nc,Haywood County,NC,2.0,1.0,62317.0,37087,15572.0,35396.0
polk_or,Polk County,OR,3.0,1.0,86085.0,41053,15921.0,50935.0
maries_mo,Maries County,MO,3.0,0.0,8697.0,29125,1916.0,5027.0
hardee_fl,Hardee County,FL,4.0,0.0,26937.0,12049,4695.0,15384.0
turner_ga,Turner County,GA,4.0,0.0,7985.0,13287,1596.0,4433.0
greene_oh,Greene County,OH,1.0,1.0,168937.0,39057,29636.0,104547.0
hopkins_tx,Hopkins County,TX,3.0,0.0,37084.0,48223,6887.0,21236.0
emanuel_ga,Emanuel County,GA,4.0,0.0,22646.0,13107,3729.0,13303.0
iron_ut,Iron County,UT,2.0,0.0,54839.0,49021,7070.0,32179.0
tipton_in,Tipton County,IN,1.0,0.0,15148.0,18159,3239.0,8825.0
franklin_ks,Franklin County,KS,1.0,0.0,25544.0,20059,4346.0,15156.0
buena vista city_va,Buena Vista city,VA,2.0,0.0,6478.0,51530,1269.0,3892.0
st. johns_fl,St. Johns County,FL,1.0,1.0,264672.0,12109,54654.0,152827.0
edmunds_sd,Edmunds County,SD,1.0,0.0,3829.0,46045,843.0,2103.0
audubon_ia,Audubon County,IA,1.0,0.0,5496.0,19009,1358.0,2976.0
clinton_ia,Clinton County,IA,2.0,0.0,46429.0,19045,9252.0,26638.0
charlotte_fl,Charlotte County,FL,2.0,1.0,188910.0,12015,77072.0,89507.0
santa clara_ca,Santa Clara County,CA,2.0,1.0,1927852.0,06085,268207.0,1243730.0
georgetown_sc,Georgetown County,SC,3.0,0.0,62680.0,45043,17940.0,33501.0
belmont_oh,Belmont County,OH,2.0,1.0,67006.0,39013,14338.0,40099.0
perry_pa,Perry County,PA,1.0,1.0,46272.0,42099,8806.0,27604.0
worcester_ma,Worcester County,MA,2.0,1.0,830622.0,25027,134009.0,523218.0
darke_oh,Darke County,OH,1.0,0.0,51113.0,39037,10188.0,28846.0
carroll_nh,Carroll County,NH,1.0,0.0,48910.0,33003,14167.0,27248.0
crawford_pa,Crawford County,PA,3.0,0.0,84629.0,42039,17963.0,49370.0
kanabec_mn,Kanabec County,MN,2.0,0.0,16337.0,27065,3420.0,9417.0
sawyer_wi,Sawyer County,WI,2.0,0.0,16558.0,55113,4417.0,8966.0
unknown_nj,Unknown County,NJ,,,,UNK,,
wilson_nc,Wilson County,NC,4.0,0.0,81801.0,37195,15337.0,47887.0
lasalle_il,LaSalle County,IL,2.0,0.0,108669.0,17099,21033.0,64505.0
greenwood_sc,Greenwood County,SC,4.0,0.0,70811.0,45047,13349.0,41483.0
kosciusko_in,Kosciusko County,IN,2.0,0.0,79456.0,18085,13721.0,46927.0
murray_ga,Murray County,GA,3.0,1.0,40096.0,13213,6137.0,24155.0
cameron_tx,Cameron County,TX,4.0,1.0,423163.0,48061,58607.0,238008.0
edgar_il,Edgar County,IL,2.0,0.0,17161.0,17045,3867.0,9827.0
hamilton_in,Hamilton County,IN,1.0,1.0,338011.0,18057,43311.0,204705.0
white pine_nv,White Pine County,NV,2.0,0.0,9580.0,32033,1754.0,5884.0
robertson_tn,Robertson County,TN,2.0,1.0,71813.0,47147,11024.0,43885.0
porter_in,Porter County,IN,1.0,1.0,170389.0,18127,28752.0,104567.0
hardin_oh,Hardin County,OH,2.0,0.0,31365.0,39065,5112.0,18977.0
woodson_ks,Woodson County,KS,2.0,0.0,3138.0,20207,790.0,1675.0
bannock_id,Bannock County,ID,3.0,1.0,87808.0,16005,12894.0,52210.0
napa_ca,Napa County,CA,3.0,1.0,137744.0,06055,27157.0,82790.0
east baton rouge parish_la,East Baton Rouge Parish,LA,3.0,1.0,440059.0,22033,64429.0,275557.0
jefferson_mo,Jefferson County,MO,1.0,1.0,225081.0,29099,34995.0,138554.0
allamakee_ia,Allamakee County,IA,2.0,0.0,13687.0,19005,3212.0,7264.0
worcester_md,Worcester County,MD,2.0,1.0,52276.0,24047,14757.0,28619.0
mcnairy_tn,McNairy County,TN,3.0,0.0,25694.0,47109,5439.0,14713.0
douglas_mn,Douglas County,MN,1.0,0.0,38141.0,27041,8926.0,21017.0
allegany_ny,Allegany County,NY,3.0,0.0,46091.0,36003,9055.0,27762.0
addison_vt,Addison County,VT,1.0,0.0,36777.0,50001,7598.0,23123.0
montgomery_va,Montgomery County,VA,2.0,1.0,98535.0,51121,13025.0,70440.0
unknown_wa,Unknown County,WA,,,,UNK,,
hoke_nc,Hoke County,NC,4.0,1.0,55234.0,37093,5854.0,34428.0
montgomery_ms,Montgomery County,MS,4.0,0.0,9775.0,28097,2168.0,5426.0
defiance_oh,Defiance County,OH,1.0,0.0,38087.0,39039,7320.0,22127.0
judith basin_mt,Judith Basin County,MT,1.0,0.0,2007.0,30045,551.0,1062.0
oconee_sc,Oconee County,SC,3.0,0.0,79546.0,45073,18743.0,45022.0
chenango_ny,Chenango County,NY,3.0,0.0,47207.0,36017,9850.0,27640.0
mahaska_ia,Mahaska County,IA,2.0,0.0,22095.0,19123,4096.0,12704.0
bennington_vt,Bennington County,VT,2.0,0.0,35470.0,50003,8288.0,20574.0
gillespie_tx,Gillespie County,TX,2.0,0.0,26988.0,48171,8110.0,13551.0
webster_mo,Webster County,MO,3.0,1.0,39592.0,29225,6229.0,22733.0
madison_ne,Madison County,NE,3.0,0.0,35099.0,31119,5693.0,20449.0
hardy_wv,Hardy County,WV,2.0,0.0,13776.0,54031,3096.0,7855.0
botetourt_va,Botetourt County,VA,1.0,1.0,33419.0,51023,7773.0,19344.0
wright_ia,Wright County,IA,2.0,0.0,12562.0,19197,2904.0,6598.0
martin_mn,Martin County,MN,1.0,0.0,19683.0,27091,4747.0,10621.0
