County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election
clark_wa,51902.0,10.6,5.0,0.0,297915.0,61.0,8.0,0.0,348822.0,71.4,8.0,49.9,clark_wa,Clark County,WA,2.0,1.0,488241.0,77942.0,295613.0,clark_wa,20.0,0.151,0.034,0.116,clark_wa,WA,Joe Biden,DEM,140324,135079,275403,0.49,0.51,clark_wa
greene_ar,6104.0,13.5,9.0,0.0,18716.0,41.3,10.0,0.0,22206.0,49.0,11.0,38.9,greene_ar,Greene County,AR,3.0,0.0,45325.0,7372.0,26936.0,greene_ar,8.0,0.265,0.126,0.139,greene_ar,AR,Donald Trump,REP,12670,3430,16100,0.787,0.213,greene_ar
sublette_wy,1341.0,13.6,1.0,0.0,3055.0,31.1,1.0,0.0,4142.0,42.1,2.0,43.9,sublette_wy,Sublette County,WY,1.0,0.0,9831.0,2017.0,5645.0,sublette_wy,8.0,0.277,0.052,0.226,sublette_wy,WY,Donald Trump,REP,3957,1013,4970,0.796,0.204,sublette_wy
jefferson_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146173.0,58.1,16.0,35.6,jefferson_tx,Jefferson County,TX,4.0,1.0,251565.0,37595.0,153439.0,jefferson_tx,18.0,0.212,0.065,0.147,jefferson_tx,TX,Donald Trump,REP,47570,47169,94739,0.502,0.498,jefferson_tx
dubois_in,8152.0,19.1,1.0,0.0,22063.0,51.6,3.0,0.0,26328.0,61.6,4.0,47.4,dubois_in,Dubois County,IN,1.0,0.0,42736.0,7634.0,24689.0,dubois_in,12.0,0.239,0.044,0.195,dubois_in,IN,Donald Trump,REP,15033,6737,21770,0.691,0.309,dubois_in
presque isle_mi,2787.0,22.1,5.0,0.0,6770.0,53.8,8.0,0.0,7716.0,61.3,8.0,60.1,presque isle_mi,Presque Isle County,MI,2.0,0.0,12592.0,4095.0,6544.0,presque isle_mi,7.0,0.316,0.049,0.267,presque isle_mi,MI,Donald Trump,REP,5342,3002,8344,0.64,0.36,presque isle_mi
tippah_ms,2136.0,9.7,13.0,0.0,8527.0,38.7,14.0,0.0,10552.0,47.9,15.0,36.2,tippah_ms,Tippah County,MS,4.0,0.0,22015.0,3721.0,12990.0,tippah_ms,9.0,0.326,0.102,0.224,tippah_ms,MS,Donald Trump,REP,8054,2048,10102,0.797,0.203,tippah_ms
wasatch_ut,3891.0,11.4,1.0,0.0,18296.0,53.7,3.0,0.0,22729.0,66.7,4.0,43.5,wasatch_ut,Wasatch County,UT,1.0,0.0,34091.0,4191.0,19451.0,wasatch_ut,6.0,0.126,0.042,0.084,wasatch_ut,UT,Donald Trump,REP,10795,6786,17581,0.614,0.386,wasatch_ut
atlantic_nj,41659.0,15.8,13.0,0.0,165023.0,62.6,16.0,0.0,209284.0,79.4,16.0,43.9,atlantic_nj,Atlantic County,NJ,4.0,1.0,263670.0,49027.0,159106.0,atlantic_nj,30.0,0.128,0.039,0.089,atlantic_nj,NJ,Joe Biden,DEM,73808,66633,140441,0.474,0.526,atlantic_nj
douglas_ne,73651.0,12.9,5.0,0.0,330828.0,57.9,8.0,0.0,407427.0,71.3,8.0,49.6,douglas_ne,Douglas County,NE,2.0,1.0,571327.0,76770.0,348870.0,douglas_ne,35.0,0.12,0.04,0.08,douglas_ne,NE,Joe Biden,DEM,150350,126190,276540,0.456,0.544,douglas_ne
pierce_ne,840.0,11.8,1.0,0.0,2298.0,32.1,2.0,0.0,2652.0,37.1,2.0,49.2,pierce_ne,Pierce County,NE,1.0,0.0,7148.0,1403.0,3951.0,pierce_ne,7.0,0.31,0.062,0.248,pierce_ne,NE,Donald Trump,REP,3462,550,4012,0.863,0.137,pierce_ne
comanche_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127.0,52.3,11.0,38.7,comanche_tx,Comanche County,TX,3.0,0.0,13635.0,3330.0,7286.0,comanche_tx,13.0,0.323,0.078,0.246,comanche_tx,TX,Donald Trump,REP,5177,909,6086,0.851,0.149,comanche_tx
kendall_il,20999.0,16.3,1.0,0.0,85704.0,66.4,3.0,0.0,95554.0,74.1,4.0,47.0,kendall_il,Kendall County,IL,1.0,1.0,128990.0,13824.0,78906.0,kendall_il,18.0,0.164,0.052,0.112,kendall_il,IL,Joe Biden,DEM,33168,31037,64205,0.483,0.517,kendall_il
poquoson city_va,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poquoson city_va,Poquoson city,VA,1.0,1.0,12271.0,2402.0,7122.0,poquoson city_va,1.0,0.092,0.036,0.056,poquoson city_va,VA,Donald Trump,REP,5605,2252,7857,0.713,0.287,poquoson city_va
chittenden_vt,24694.0,15.1,1.0,0.0,114283.0,69.8,4.0,0.0,136060.0,83.1,4.0,61.0,chittenden_vt,Chittenden County,VT,1.0,1.0,163774.0,25481.0,109755.0,chittenden_vt,20.0,0.077,0.012,0.065,chittenden_vt,VT,Joe Biden,DEM,473,380,853,0.445,0.555,chittenden_vt
keya paha_ne,87.0,10.8,1.0,0.0,197.0,24.4,1.0,0.0,247.0,30.6,1.0,61.2,keya paha_ne,Keya Paha County,NE,1.0,0.0,806.0,263.0,396.0,keya paha_ne,6.0,0.343,0.088,0.256,keya paha_ne,NE,Donald Trump,REP,476,54,530,0.898,0.102,keya paha_ne
loup_ne,0.0,0.0,0.0,0.0,154.0,23.2,1.0,0.0,198.0,29.8,1.0,69.9,loup_ne,Loup County,NE,1.0,0.0,664.0,174.0,351.0,loup_ne,2.0,0.2,0.063,0.137,loup_ne,NE,Donald Trump,REP,370,84,454,0.815,0.185,loup_ne
robertson_ky,252.0,12.0,5.0,0.0,728.0,34.5,6.0,0.0,857.0,40.7,6.0,49.2,robertson_ky,Robertson County,KY,2.0,0.0,2108.0,463.0,1213.0,robertson_ky,4.0,0.228,0.058,0.17,robertson_ky,KY,Donald Trump,REP,884,262,1146,0.771,0.229,robertson_ky
tyler_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771.0,40.5,14.0,40.9,tyler_tx,Tyler County,TX,4.0,0.0,21672.0,4895.0,12604.0,tyler_tx,10.0,0.323,0.062,0.261,tyler_tx,TX,Donald Trump,REP,8194,1466,9660,0.848,0.152,tyler_tx
pierce_wi,5579.0,13.0,1.0,0.0,17473.0,40.9,2.0,0.0,21032.0,49.2,3.0,49.1,pierce_wi,Pierce County,WI,1.0,1.0,42754.0,6523.0,27418.0,pierce_wi,12.0,0.267,0.051,0.216,pierce_wi,WI,Donald Trump,REP,12815,10502,23317,0.55,0.45,pierce_wi
pittsylvania_va,4616.0,7.6,9.0,0.0,14112.0,23.4,9.0,0.0,28535.0,47.3,11.0,27.7,pittsylvania_va,Pittsylvania County,VA,3.0,0.0,60354.0,14092.0,35138.0,pittsylvania_va,19.0,0.206,0.054,0.152,pittsylvania_va,VA,Donald Trump,REP,23751,10476,34227,0.694,0.306,pittsylvania_va
cherokee_ks,2755.0,13.8,5.0,0.0,8592.0,43.1,6.0,0.0,10726.0,53.8,7.0,33.9,cherokee_ks,Cherokee County,KS,2.0,0.0,19939.0,3930.0,11463.0,cherokee_ks,14.0,0.277,0.07,0.207,cherokee_ks,KS,Donald Trump,REP,6622,2323,8945,0.74,0.26,cherokee_ks
owen_in,2455.0,11.8,5.0,0.0,8168.0,39.3,6.0,0.0,9559.0,46.0,7.0,45.5,owen_in,Owen County,IN,2.0,1.0,20799.0,4145.0,12342.0,owen_in,14.0,0.282,0.08,0.201,owen_in,IN,Donald Trump,REP,7286,2618,9904,0.736,0.264,owen_in
daviess_mo,984.0,11.9,5.0,0.0,2425.0,29.3,5.0,0.0,3086.0,37.3,6.0,44.4,daviess_mo,Daviess County,MO,2.0,0.0,8278.0,1751.0,4426.0,daviess_mo,15.0,0.289,0.068,0.221,daviess_mo,MO,Donald Trump,REP,3102,809,3911,0.793,0.207,daviess_mo
mercer_mo,468.0,12.9,5.0,0.0,1142.0,31.6,5.0,0.0,1511.0,41.8,6.0,41.6,mercer_mo,Mercer County,MO,2.0,0.0,3617.0,814.0,1939.0,mercer_mo,6.0,0.313,0.07,0.243,mercer_mo,MO,Donald Trump,REP,1541,238,1779,0.866,0.134,mercer_mo
glenn_ca,3880.0,13.7,13.0,0.0,13963.0,49.2,15.0,0.0,17506.0,61.7,16.0,41.2,glenn_ca,Glenn County,CA,4.0,0.0,28393.0,4476.0,16357.0,glenn_ca,7.0,0.229,0.048,0.181,glenn_ca,CA,Donald Trump,REP,7063,4229,11292,0.625,0.375,glenn_ca
graham_nc,1699.0,20.1,9.0,0.0,3837.0,45.5,10.0,0.0,5290.0,62.7,11.0,27.6,graham_nc,Graham County,NC,3.0,0.0,8441.0,2067.0,4700.0,graham_nc,3.0,0.24,0.096,0.144,graham_nc,NC,Donald Trump,REP,3710,955,4665,0.795,0.205,graham_nc
roscommon_mi,3978.0,16.6,5.0,0.0,11861.0,49.4,7.0,0.0,13949.0,58.1,8.0,59.2,roscommon_mi,Roscommon County,MI,2.0,0.0,24019.0,7990.0,12483.0,roscommon_mi,7.0,0.261,0.058,0.203,roscommon_mi,MI,Donald Trump,REP,9670,5348,15018,0.644,0.356,roscommon_mi
webster_ne,308.0,8.8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,62.0,webster_ne,Webster County,NE,1.0,0.0,3487.0,816.0,1911.0,webster_ne,7.0,0.269,0.076,0.193,webster_ne,NE,Donald Trump,REP,1511,365,1876,0.805,0.195,webster_ne
bath_va,211.0,5.1,1.0,0.0,753.0,18.2,1.0,0.0,2043.0,49.3,3.0,21.3,bath_va,Bath County,VA,1.0,0.0,4147.0,1161.0,2359.0,bath_va,6.0,0.188,0.035,0.154,bath_va,VA,Donald Trump,REP,1834,667,2501,0.733,0.267,bath_va
potter_pa,1204.0,7.3,5.0,0.0,4667.0,28.2,5.0,0.0,6392.0,38.7,6.0,42.9,potter_pa,Potter County,PA,2.0,0.0,16526.0,4043.0,9140.0,potter_pa,14.0,0.317,0.063,0.254,potter_pa,PA,Donald Trump,REP,7239,1825,9064,0.799,0.201,potter_pa
chesterfield_sc,5849.0,12.8,13.0,0.0,15584.0,34.1,13.0,0.0,20276.0,44.4,14.0,34.1,chesterfield_sc,Chesterfield County,SC,4.0,0.0,45650.0,8685.0,26992.0,chesterfield_sc,11.0,0.29,0.105,0.185,chesterfield_sc,SC,Donald Trump,REP,11297,7579,18876,0.598,0.402,chesterfield_sc
mecklenburg_va,1199.0,3.9,13.0,0.0,3856.0,12.6,13.0,0.0,15202.0,49.7,15.0,14.2,mecklenburg_va,Mecklenburg County,VA,4.0,0.0,30587.0,7908.0,16973.0,mecklenburg_va,13.0,0.187,0.051,0.137,mecklenburg_va,VA,Donald Trump,REP,9266,6938,16204,0.572,0.428,mecklenburg_va
washington_mo,2634.0,10.7,13.0,0.0,7512.0,30.4,13.0,0.0,9160.0,37.0,14.0,36.0,washington_mo,Washington County,MO,4.0,0.0,24730.0,4264.0,14867.0,washington_mo,16.0,0.352,0.117,0.234,washington_mo,MO,Donald Trump,REP,8047,1929,9976,0.807,0.193,washington_mo
scotland_nc,5305.0,15.2,13.0,0.0,14999.0,43.1,14.0,0.0,21154.0,60.7,15.0,27.6,scotland_nc,Scotland County,NC,4.0,0.0,34823.0,6531.0,20262.0,scotland_nc,7.0,0.211,0.079,0.132,scotland_nc,NC,Donald Trump,REP,7473,7302,14775,0.506,0.494,scotland_nc
morris_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6061.0,48.9,11.0,37.5,morris_tx,Morris County,TX,3.0,0.0,12388.0,2730.0,6801.0,morris_tx,6.0,0.355,0.117,0.238,morris_tx,TX,Donald Trump,REP,3872,1715,5587,0.693,0.307,morris_tx
marion_ar,1554.0,9.3,9.0,0.0,5937.0,35.6,9.0,0.0,7012.0,42.0,10.0,42.1,marion_ar,Marion County,AR,3.0,0.0,16694.0,4858.0,8802.0,marion_ar,16.0,0.342,0.093,0.249,marion_ar,AR,Donald Trump,REP,5783,1720,7503,0.771,0.229,marion_ar
pennington_mn,2260.0,16.0,5.0,0.0,6284.0,44.5,7.0,0.0,7600.0,53.8,8.0,51.5,pennington_mn,Pennington County,MN,2.0,0.0,14119.0,2660.0,8250.0,pennington_mn,7.0,0.242,0.063,0.18,pennington_mn,MN,Donald Trump,REP,4532,2745,7277,0.623,0.377,pennington_mn
giles_va,1315.0,7.9,5.0,0.0,3304.0,19.8,5.0,0.0,8472.0,50.7,7.0,31.3,giles_va,Giles County,VA,2.0,1.0,16720.0,3737.0,9574.0,giles_va,10.0,0.182,0.07,0.111,giles_va,VA,Donald Trump,REP,6876,2300,9176,0.749,0.251,giles_va
east carroll parish_la,1353.0,19.7,13.0,0.0,2729.0,39.8,14.0,0.0,3583.0,52.2,15.0,39.7,east carroll parish_la,East Carroll Parish,LA,4.0,0.0,6861.0,1047.0,4176.0,east carroll parish_la,4.0,0.211,0.088,0.123,east carroll parish_la,LA,Joe Biden,DEM,1900,1136,3036,0.374,0.626,east carroll parish_la
bosque_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9857.0,52.8,11.0,38.9,bosque_tx,Bosque County,TX,3.0,0.0,18685.0,4741.0,10014.0,bosque_tx,11.0,0.302,0.067,0.235,bosque_tx,TX,Donald Trump,REP,7469,1657,9126,0.818,0.182,bosque_tx
howard_ne,779.0,12.1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,53.5,howard_ne,Howard County,NE,1.0,1.0,6445.0,1395.0,3495.0,howard_ne,10.0,0.266,0.056,0.21,howard_ne,NE,Donald Trump,REP,2786,725,3511,0.794,0.206,howard_ne
manistee_mi,4678.0,19.0,5.0,0.0,12798.0,52.1,8.0,0.0,14969.0,61.0,8.0,58.5,manistee_mi,Manistee County,MI,2.0,0.0,24558.0,6458.0,13883.0,manistee_mi,14.0,0.146,0.041,0.105,manistee_mi,MI,Donald Trump,REP,8321,6334,14655,0.568,0.432,manistee_mi
johnson_tn,2162.0,12.2,9.0,0.0,6376.0,35.8,10.0,0.0,7753.0,43.6,10.0,43.3,johnson_tn,Johnson County,TN,3.0,0.0,17788.0,4146.0,10636.0,johnson_tn,5.0,0.277,0.067,0.21,johnson_tn,TN,Donald Trump,REP,6468,1333,7801,0.829,0.171,johnson_tn
coffee_tn,7294.0,12.9,5.0,0.0,23763.0,42.0,6.0,0.0,29535.0,52.3,7.0,42.2,coffee_tn,Coffee County,TN,2.0,0.0,56520.0,9837.0,33098.0,coffee_tn,8.0,0.371,0.163,0.208,coffee_tn,TN,Donald Trump,REP,17883,6399,24282,0.736,0.264,coffee_tn
antrim_mi,4181.0,17.9,1.0,0.0,11911.0,51.1,4.0,0.0,14250.0,61.1,4.0,57.3,antrim_mi,Antrim County,MI,1.0,0.0,23324.0,6536.0,12670.0,antrim_mi,16.0,0.19,0.037,0.153,antrim_mi,MI,Donald Trump,REP,9748,6201,15949,0.611,0.389,antrim_mi
caribou_id,824.0,11.5,1.0,0.0,2265.0,31.7,1.0,0.0,3063.0,42.8,2.0,42.2,caribou_id,Caribou County,ID,1.0,0.0,7155.0,1241.0,3838.0,caribou_id,7.0,0.272,0.052,0.22,caribou_id,ID,Donald Trump,REP,2906,510,3416,0.851,0.149,caribou_id
granville_nc,12535.0,20.7,9.0,0.0,32802.0,54.3,11.0,0.0,48096.0,79.6,12.0,26.8,granville_nc,Granville County,NC,3.0,0.0,60443.0,10674.0,37384.0,granville_nc,11.0,0.129,0.047,0.082,granville_nc,NC,Donald Trump,REP,16647,14951,31598,0.527,0.473,granville_nc
dixon_ne,393.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,49.3,dixon_ne,Dixon County,NE,2.0,1.0,5636.0,1167.0,3026.0,dixon_ne,10.0,0.268,0.057,0.211,dixon_ne,NE,Donald Trump,REP,2335,759,3094,0.755,0.245,dixon_ne
floyd_in,13510.0,17.2,1.0,0.0,41966.0,53.4,3.0,0.0,49549.0,63.1,4.0,44.4,floyd_in,Floyd County,IN,1.0,1.0,78522.0,12927.0,47868.0,floyd_in,9.0,0.202,0.058,0.144,floyd_in,IN,Donald Trump,REP,23400,18402,41802,0.56,0.44,floyd_in
knox_mo,762.0,19.2,9.0,0.0,1478.0,37.3,10.0,0.0,1718.0,43.4,10.0,52.4,knox_mo,Knox County,MO,3.0,0.0,3959.0,877.0,2152.0,knox_mo,10.0,0.326,0.093,0.233,knox_mo,MO,Donald Trump,REP,1486,368,1854,0.802,0.198,knox_mo
miller_ar,1650.0,3.8,13.0,0.0,6290.0,14.5,13.0,0.0,17719.0,41.0,14.0,25.4,miller_ar,Miller County,AR,4.0,1.0,43257.0,7440.0,25747.0,miller_ar,5.0,0.363,0.153,0.21,miller_ar,AR,Donald Trump,REP,11920,4609,16529,0.721,0.279,miller_ar
kiowa_ok,2293.0,26.3,9.0,0.0,4369.0,50.2,11.0,0.0,5106.0,58.6,12.0,43.1,kiowa_ok,Kiowa County,OK,3.0,0.0,8708.0,1712.0,4904.0,kiowa_ok,8.0,0.329,0.089,0.239,kiowa_ok,OK,Donald Trump,REP,2673,754,3427,0.78,0.22,kiowa_ok
borden_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,39.1,2.0,22.3,borden_tx,Borden County,TX,1.0,0.0,654.0,174.0,350.0,borden_tx,7.0,0.282,0.07,0.212,borden_tx,TX,Donald Trump,REP,397,19,416,0.954,0.046,borden_tx
edwards_ks,559.0,20.0,5.0,0.0,1220.0,43.6,6.0,0.0,1455.0,52.0,7.0,46.8,edwards_ks,Edwards County,KS,2.0,0.0,2798.0,606.0,1539.0,edwards_ks,6.0,0.228,0.057,0.171,edwards_ks,KS,Donald Trump,REP,1127,286,1413,0.798,0.202,edwards_ks
amador_ca,8372.0,21.1,9.0,0.0,24225.0,60.9,11.0,0.0,26515.0,66.7,12.0,44.4,amador_ca,Amador County,CA,3.0,0.0,39752.0,10945.0,22797.0,amador_ca,12.0,0.223,0.056,0.167,amador_ca,CA,Donald Trump,REP,13585,8717,22302,0.609,0.391,amador_ca
harding_sd,49.0,3.8,1.0,0.0,197.0,15.2,1.0,0.0,273.0,21.0,1.0,36.5,harding_sd,Harding County,SD,1.0,0.0,1298.0,236.0,752.0,harding_sd,12.0,0.377,0.106,0.271,harding_sd,SD,Donald Trump,REP,748,65,813,0.92,0.08,harding_sd
vermillion_in,2310.0,14.9,5.0,0.0,6597.0,42.6,6.0,0.0,8049.0,51.9,7.0,42.5,vermillion_in,Vermillion County,IN,2.0,1.0,15498.0,3148.0,8940.0,vermillion_in,8.0,0.254,0.085,0.169,vermillion_in,IN,Donald Trump,REP,5184,2297,7481,0.693,0.307,vermillion_in
greene_mo,38390.0,13.1,5.0,0.0,138007.0,47.1,7.0,0.0,164190.0,56.0,7.0,44.1,greene_mo,Greene County,MO,2.0,1.0,293086.0,49105.0,183352.0,greene_mo,20.0,0.24,0.083,0.158,greene_mo,MO,Donald Trump,REP,83630,58170,141800,0.59,0.41,greene_mo
burt_ne,646.0,10.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,58.3,burt_ne,Burt County,NE,2.0,0.0,6459.0,1573.0,3433.0,burt_ne,7.0,0.37,0.061,0.309,burt_ne,NE,Donald Trump,REP,2580,1159,3739,0.69,0.31,burt_ne
barber_ks,1196.0,27.0,5.0,0.0,1943.0,43.9,6.0,0.0,2311.0,52.2,7.0,44.5,barber_ks,Barber County,KS,2.0,0.0,4427.0,1022.0,2379.0,barber_ks,10.0,0.309,0.064,0.244,barber_ks,KS,Donald Trump,REP,1992,321,2313,0.861,0.139,barber_ks
caldwell_ky,1941.0,15.2,5.0,0.0,5965.0,46.8,7.0,0.0,7427.0,58.3,8.0,42.6,caldwell_ky,Caldwell County,KY,2.0,0.0,12747.0,2719.0,7171.0,caldwell_ky,5.0,0.274,0.088,0.185,caldwell_ky,KY,Donald Trump,REP,4906,1528,6434,0.763,0.237,caldwell_ky
lea_nm,1215.0,1.7,13.0,0.0,17935.0,25.2,13.0,0.0,38787.0,54.6,15.0,36.0,lea_nm,Lea County,NM,4.0,0.0,71070.0,8076.0,41853.0,lea_nm,10.0,0.236,0.104,0.132,lea_nm,NM,Donald Trump,REP,16531,4387,20918,0.79,0.21,lea_nm
tehama_ca,6573.0,10.1,13.0,0.0,24248.0,37.3,14.0,0.0,31107.0,47.8,15.0,43.1,tehama_ca,Tehama County,CA,4.0,0.0,65084.0,12780.0,36841.0,tehama_ca,16.0,0.241,0.065,0.175,tehama_ca,CA,Donald Trump,REP,19141,9580,28721,0.666,0.334,tehama_ca
baraga_mi,2143.0,26.1,9.0,0.0,4269.0,52.0,11.0,0.0,5469.0,66.6,12.0,46.4,baraga_mi,Baraga County,MI,3.0,0.0,8209.0,1867.0,4944.0,baraga_mi,7.0,0.159,0.048,0.112,baraga_mi,MI,Donald Trump,REP,2512,1526,4038,0.622,0.378,baraga_mi
wayne_mi,215235.0,12.3,13.0,0.0,815798.0,46.6,15.0,0.0,1000207.0,57.2,16.0,47.1,wayne_mi,Wayne County,MI,4.0,1.0,1749343.0,276530.0,1060519.0,wayne_mi,70.0,0.187,0.069,0.118,wayne_mi,MI,Joe Biden,DEM,597170,275299,872469,0.316,0.684,wayne_mi
leon_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.0,41.0,10.0,35.4,leon_tx,Leon County,TX,3.0,0.0,17404.0,4334.0,9180.0,leon_tx,8.0,0.34,0.067,0.272,leon_tx,TX,Donald Trump,REP,7523,1151,8674,0.867,0.133,leon_tx
overton_tn,2764.0,12.4,5.0,0.0,7246.0,32.6,5.0,0.0,8686.0,39.1,6.0,45.6,overton_tn,Overton County,TN,2.0,0.0,22241.0,4594.0,12917.0,overton_tn,12.0,0.279,0.12,0.159,overton_tn,TN,Donald Trump,REP,7918,2119,10037,0.789,0.211,overton_tn
campbell_tn,4530.0,11.4,9.0,0.0,15849.0,39.8,10.0,0.0,19529.0,49.0,11.0,39.7,campbell_tn,Campbell County,TN,3.0,1.0,39842.0,8362.0,23392.0,campbell_tn,10.0,0.305,0.094,0.211,campbell_tn,TN,Donald Trump,REP,12331,2602,14933,0.826,0.174,campbell_tn
washington_tn,24822.0,19.2,5.0,0.0,71063.0,54.9,7.0,0.0,85830.0,66.3,8.0,44.8,washington_tn,Washington County,TN,2.0,1.0,129375.0,24275.0,80601.0,washington_tn,13.0,0.22,0.086,0.135,washington_tn,TN,Donald Trump,REP,40444,19759,60203,0.672,0.328,washington_tn
park_mt,2747.0,16.5,1.0,0.0,9680.0,58.3,3.0,0.0,11624.0,70.0,4.0,50.6,park_mt,Park County,MT,1.0,0.0,16606.0,3940.0,9819.0,park_mt,11.0,0.182,0.069,0.113,park_mt,MT,Donald Trump,REP,6025,5593,11618,0.519,0.481,park_mt
pender_nc,9150.0,14.5,9.0,0.0,30430.0,48.3,10.0,0.0,44110.0,69.9,12.0,23.1,pender_nc,Pender County,NC,3.0,1.0,63060.0,11716.0,37342.0,pender_nc,12.0,0.253,0.076,0.176,pender_nc,NC,Donald Trump,REP,21956,12213,34169,0.643,0.357,pender_nc
scott_mo,7007.0,18.3,13.0,0.0,15886.0,41.5,14.0,0.0,18832.0,49.2,15.0,30.9,scott_mo,Scott County,MO,4.0,0.0,38280.0,7101.0,21998.0,scott_mo,14.0,0.329,0.095,0.234,scott_mo,MO,Donald Trump,REP,13769,3950,17719,0.777,0.223,scott_mo
randolph_ga,125.0,1.8,13.0,0.0,1202.0,17.7,13.0,0.0,3583.0,52.9,15.0,36.7,randolph_ga,Randolph County,GA,4.0,0.0,6778.0,1677.0,3724.0,randolph_ga,4.0,0.258,0.092,0.166,randolph_ga,GA,Joe Biden,DEM,1671,1402,3073,0.456,0.544,randolph_ga
hall_ga,11399.0,5.6,9.0,0.0,60187.0,29.4,9.0,0.0,104538.0,51.1,11.0,34.1,hall_ga,Hall County,GA,3.0,1.0,204441.0,31489.0,122149.0,hall_ga,19.0,0.3,0.108,0.193,hall_ga,GA,Donald Trump,REP,64183,26354,90537,0.709,0.291,hall_ga
decatur_in,4435.0,16.7,1.0,0.0,11653.0,43.9,3.0,0.0,13866.0,52.2,3.0,47.0,decatur_in,Decatur County,IN,1.0,0.0,26559.0,4629.0,15606.0,decatur_in,8.0,0.278,0.114,0.164,decatur_in,IN,Donald Trump,REP,9575,2712,12287,0.779,0.221,decatur_in
bastrop_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60558.0,68.3,12.0,34.6,bastrop_tx,Bastrop County,TX,3.0,1.0,88723.0,13865.0,52351.0,bastrop_tx,13.0,0.208,0.055,0.153,bastrop_tx,TX,Donald Trump,REP,20516,16149,36665,0.56,0.44,bastrop_tx
owen_ky,1340.0,12.3,9.0,0.0,3791.0,34.8,10.0,0.0,4512.0,41.4,10.0,46.1,owen_ky,Owen County,KY,3.0,0.0,10901.0,2083.0,6433.0,owen_ky,8.0,0.251,0.061,0.19,owen_ky,KY,Donald Trump,REP,4292,1166,5458,0.786,0.214,owen_ky
concordia parish_la,1965.0,10.2,13.0,0.0,7252.0,37.7,13.0,0.0,9863.0,51.2,15.0,28.3,concordia parish_la,Concordia Parish,LA,4.0,0.0,19259.0,3426.0,11271.0,concordia parish_la,7.0,0.326,0.099,0.226,concordia parish_la,LA,Donald Trump,REP,5550,3278,8828,0.629,0.371,concordia parish_la
loudon_tn,10107.0,18.7,5.0,0.0,31729.0,58.7,8.0,0.0,38003.0,70.3,8.0,49.7,loudon_tn,Loudon County,TN,2.0,1.0,54068.0,14536.0,29193.0,loudon_tn,8.0,0.269,0.062,0.207,loudon_tn,TN,Donald Trump,REP,21713,7634,29347,0.74,0.26,loudon_tn
mahoning_oh,27268.0,11.9,9.0,0.0,87506.0,38.3,10.0,0.0,139125.0,60.8,12.0,49.9,mahoning_oh,Mahoning County,OH,3.0,1.0,228683.0,49011.0,134200.0,mahoning_oh,36.0,0.254,0.066,0.188,mahoning_oh,OH,Donald Trump,REP,59903,59063,118966,0.504,0.496,mahoning_oh
newaygo_mi,5559.0,11.3,9.0,0.0,17589.0,35.9,10.0,0.0,0.0,0.0,11.0,51.7,newaygo_mi,Newaygo County,MI,3.0,0.0,48980.0,9687.0,28343.0,newaygo_mi,19.0,0.319,0.069,0.251,newaygo_mi,MI,Donald Trump,REP,18857,8304,27161,0.694,0.306,newaygo_mi
gibson_in,5310.0,15.8,5.0,0.0,14622.0,43.4,6.0,0.0,17275.0,51.3,7.0,42.4,gibson_in,Gibson County,IN,2.0,0.0,33659.0,5981.0,19684.0,gibson_in,16.0,0.263,0.082,0.182,gibson_in,IN,Donald Trump,REP,11817,4344,16161,0.731,0.269,gibson_in
angelina_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45693.0,52.7,15.0,37.6,angelina_tx,Angelina County,TX,4.0,0.0,86715.0,14422.0,50236.0,angelina_tx,6.0,0.313,0.074,0.239,angelina_tx,TX,Donald Trump,REP,25076,9498,34574,0.725,0.275,angelina_tx
