index,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count
cotton_ok,0.017677669529663705,0.10366185412194784,0.04956818536117698,0.12296586924834065,0.09652007563196378,0.0,0.15280823073030866,0.7411175240344071,0.8672403609377635,0.19063273739247766,0.6737222971833361,0.7022096812278631,2
cottonwood_mn,0.1739865224665405,0.13260421059177066,0.24513966767266912,0.15064429129575405,0.21162972971678626,0.0,0.05135420330636652,0.4651426925782624,0.7679702954625396,0.3702223003869152,0.6822537372493844,0.5874003517411186,4
covington city_va,0.27464027381285505,0.08930758646386093,0.10373256480006653,0.38629243456221096,0.05246732316404185,0.0,0.11734145467574346,0.5823811895378,0.7737037441777141,0.1521908097456109,0.5901507882479398,0.5630990326048011,2
covington_al,0.17960417666280834,0.15972698754265213,0.14584881623723311,0.27052136161107887,0.21969875041534928,0.0,0.11019785280179915,0.7239245749779123,0.8054809643650772,0.21947977831918825,0.4973967818800032,0.6175138978876067,14
covington_ms,0.12275365575004274,0.09286621201133018,0.10823577273711313,0.2632066868451483,0.14551339858125323,0.0,0.138861243517888,0.7857401812372322,0.8529010738044105,0.3198943324079409,0.49027157299250956,0.6943501021423708,4
coweta_ga,0.21567746484532238,0.1937310224322155,0.2336325826118753,0.28270828237080825,0.2652052906414397,0.0,0.10330496171254519,0.41314540906373654,0.4416424642033647,0.4120580190156281,0.30151205271997494,0.3450523570269578,20
cowley_ks,0.24984610463243165,0.18317845099544572,0.23642476719974698,0.30346061838250266,0.29737546790058333,0.0,0.09336630046921975,0.5445117923070439,0.7869104155544941,0.3853888932595319,0.6355130341940378,0.6168366806215054,11
cowlitz_wa,0.2356049447313958,0.1562407274929819,0.19281237331755405,0.28225906847988147,0.2564266832740453,0.0,0.05778598066823959,0.586499859197808,0.7880462050003806,0.3336018504071847,0.5412533155110739,0.5878024935307101,24
craig_ok,0.14974911685883158,0.0757695387342433,0.12240209557029652,0.27781788999270723,0.17165690490044377,0.0,0.15435037604360727,0.669265893879804,0.8899698199130615,0.4245414544952736,0.7119894707789968,0.7446238666942662,5
craig_va,,,,,,0.0,0.038529239194210835,0.2749,0.4741,0.0786,0.5635,0.2927,1
