County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122
morgan_ut,897.0,7.4,1.0,0.0,5730.0,47.3,2.0,0.0,7481.0,61.7,4.0,38.7
graves_ky,3531.0,9.5,13.0,0.0,15377.0,41.3,14.0,0.0,18987.0,50.9,15.0,42.9
love_ok,1695.0,16.5,9.0,0.0,4112.0,40.1,10.0,0.0,5236.0,51.1,11.0,35.5
cattaraugus_ny,9372.0,12.3,9.0,0.0,38281.0,50.3,11.0,0.0,47183.0,62.0,12.0,50.5
northampton_nc,3962.0,20.3,13.0,0.0,8814.0,45.2,14.0,0.0,11432.0,58.7,15.0,34.1
crosby_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826.0,49.3,15.0,39.3
banner_ne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,52.5
coryell_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46783.0,61.6,16.0,27.9
marin_ca,61917.0,23.9,5.0,0.0,215221.0,83.2,8.0,0.0,248018.0,95.0,8.0,63.8
iberia parish_la,7587.0,10.9,13.0,0.0,29801.0,42.7,14.0,0.0,36936.0,52.9,15.0,37.1
plumas_ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calhoun_ar,550.0,10.6,9.0,0.0,1791.0,34.5,9.0,0.0,2222.0,42.8,10.0,37.7
buena vista_ia,2803.0,14.3,9.0,0.0,11583.0,59.0,12.0,0.0,14280.0,72.8,12.0,41.2
northumberland_pa,16148.0,17.8,9.0,0.0,51304.0,56.5,12.0,0.0,57696.0,63.5,12.0,49.3
essex_vt,440.0,7.1,1.0,0.0,2298.0,37.3,2.0,0.0,3458.0,56.1,2.0,35.8
freestone_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8544.0,43.3,14.0,31.2
fillmore_ne,561.0,10.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,60.2
campbell_va,3049.0,5.6,5.0,0.0,9719.0,17.7,5.0,0.0,24524.0,44.7,6.0,23.3
young_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0,46.4,11.0,34.3
muscogee_ga,14411.0,7.4,13.0,0.0,67653.0,34.6,13.0,0.0,103684.0,53.0,15.0,32.6
neshoba_ms,3723.0,12.8,13.0,0.0,10875.0,37.3,13.0,0.0,14166.0,48.7,15.0,34.2
decatur_ks,568.0,20.1,1.0,0.0,1041.0,36.8,2.0,0.0,1208.0,42.7,2.0,52.1
carter_ky,4444.0,16.6,13.0,0.0,11725.0,43.8,14.0,0.0,14787.0,55.2,15.0,41.4
nome census area_ak,3928.0,39.3,14.0,0.0,6219.0,62.2,16.0,0.0,7340.0,73.4,16.0,47.0
kidder_nd,340.0,13.7,1.0,0.0,819.0,33.0,1.0,0.0,1006.0,40.6,2.0,45.1
allendale_sc,905.0,10.4,13.0,0.0,4684.0,53.9,15.0,0.0,5941.0,68.4,16.0,35.4
custer_id,692.0,16.0,5.0,0.0,1749.0,40.5,6.0,0.0,2232.0,51.7,7.0,48.1
tyrrell_nc,701.0,17.5,13.0,0.0,1735.0,43.2,14.0,0.0,2248.0,56.0,15.0,37.6
conecuh_al,1836.0,15.2,13.0,0.0,5313.0,44.0,14.0,0.0,6813.0,56.5,15.0,29.2
jeff davis_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,59.2,8.0,43.2
allen_in,52001.0,13.7,9.0,0.0,184173.0,48.6,11.0,0.0,218399.0,57.6,12.0,43.6
lucas_ia,1295.0,15.1,5.0,0.0,3593.0,41.8,6.0,0.0,4123.0,47.9,7.0,57.3
androscoggin_me,13282.0,12.3,9.0,0.0,67356.0,62.2,12.0,0.0,83578.0,77.2,12.0,49.4
dickey_nd,1146.0,23.5,1.0,0.0,2340.0,48.0,3.0,0.0,2809.0,57.7,4.0,51.6
lamoure_nd,876.0,21.7,1.0,0.0,1866.0,46.1,3.0,0.0,2197.0,54.3,3.0,55.1
webster_ia,6480.0,18.0,5.0,0.0,19177.0,53.4,7.0,0.0,22252.0,62.0,8.0,50.7
adams_nd,643.0,29.0,1.0,0.0,1028.0,46.4,3.0,0.0,1244.0,56.1,3.0,53.1
york_me,27855.0,13.4,1.0,0.0,151416.0,72.9,4.0,0.0,188912.0,91.0,4.0,51.5
long_ga,147.0,0.8,13.0,0.0,1317.0,6.7,13.0,0.0,4937.0,25.2,13.0,27.8
marshall_ia,6362.0,16.2,9.0,0.0,23021.0,58.5,12.0,0.0,27961.0,71.0,12.0,50.3
jefferson_wa,9097.0,28.2,1.0,0.0,23296.0,72.3,4.0,0.0,26525.0,82.3,4.0,69.1
rock island_il,25881.0,18.2,9.0,0.0,87119.0,61.4,11.0,0.0,99548.0,70.2,12.0,39.9
pontotoc_ms,3845.0,12.0,13.0,0.0,12404.0,38.6,14.0,0.0,14892.0,46.3,15.0,37.9
lauderdale_tn,2440.0,9.5,13.0,0.0,8897.0,34.7,13.0,0.0,10829.0,42.2,14.0,35.8
goliad_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.0,48.4,11.0,40.5
jefferson_wi,12910.0,15.2,1.0,0.0,43820.0,51.7,3.0,0.0,51794.0,61.1,4.0,54.5
appanoose_ia,2040.0,16.4,5.0,0.0,5372.0,43.2,6.0,0.0,6330.0,50.9,7.0,52.5
hancock_il,3936.0,22.2,1.0,0.0,8219.0,46.4,2.0,0.0,10094.0,57.0,3.0,37.0
tarrant_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342330.0,63.8,12.0,36.2
mower_mn,6947.0,17.3,9.0,0.0,22152.0,55.3,12.0,0.0,26246.0,65.5,12.0,54.7
charlevoix_mi,4886.0,18.7,1.0,0.0,0.0,0.0,4.0,0.0,17320.0,66.3,4.0,57.6
lincoln_ks,625.0,21.1,1.0,0.0,1207.0,40.7,2.0,0.0,1401.0,47.3,3.0,51.9
mesa_co,3800.0,2.5,9.0,0.0,70361.0,45.6,11.0,0.0,83579.0,54.2,11.0,52.1
litchfield_ct,19214.0,10.7,1.0,0.0,129488.0,71.8,4.0,0.0,155885.0,86.4,4.0,52.3
calhoun_ms,1415.0,9.9,13.0,0.0,5398.0,37.6,14.0,0.0,7223.0,50.3,15.0,32.3
camas_id,165.0,14.9,1.0,0.0,400.0,36.2,2.0,0.0,511.0,46.2,3.0,41.9
jeff davis_ga,224.0,1.5,13.0,0.0,1590.0,10.5,13.0,0.0,5376.0,35.6,14.0,29.4
thurston_ne,1862.0,25.8,13.0,0.0,4286.0,59.3,16.0,0.0,6109.0,84.6,16.0,39.3
macon_ga,331.0,2.6,13.0,0.0,2239.0,17.3,13.0,0.0,6326.0,48.9,15.0,36.4
radford city_va,286.0,1.6,5.0,0.0,1676.0,9.2,5.0,0.0,7279.0,39.9,6.0,4.6
crawford_ia,2530.0,15.0,13.0,0.0,8222.0,48.9,15.0,0.0,9709.0,57.7,16.0,46.3
dodge_ga,310.0,1.5,13.0,0.0,2133.0,10.4,13.0,0.0,8386.0,40.7,14.0,31.1
kodiak island borough_ak,3617.0,27.8,9.0,0.0,7617.0,58.6,12.0,0.0,9257.0,71.2,12.0,44.6
york_va,8921.0,13.1,1.0,0.0,30362.0,44.5,2.0,0.0,52683.0,77.2,4.0,37.5
perry_tn,1252.0,15.5,9.0,0.0,3033.0,37.6,9.0,0.0,3632.0,45.0,11.0,43.0
ziebach_sd,321.0,11.6,13.0,0.0,680.0,24.7,13.0,0.0,1072.0,38.9,14.0,32.5
marion_or,52890.0,15.2,13.0,0.0,198444.0,57.1,16.0,0.0,239408.0,68.8,16.0,45.7
unknown_wi,25642.0,0.0,0.0,0.0,107343.0,0.0,0.0,0.0,160256.0,0.0,0.0,45.9
sitka city and borough_ak,3664.0,43.1,6.0,0.0,5876.0,69.2,8.0,0.0,7043.0,82.9,8.0,54.6
st. louis_mn,44035.0,22.1,5.0,0.0,122596.0,61.6,8.0,0.0,143213.0,71.9,8.0,59.4
shelby_oh,4398.0,9.1,1.0,0.0,13124.0,27.0,1.0,0.0,18272.0,37.6,2.0,48.0
smith_ks,693.0,19.3,1.0,0.0,1489.0,41.6,2.0,0.0,1719.0,48.0,3.0,47.5
fayette_wv,4464.0,10.5,13.0,0.0,13989.0,33.0,13.0,0.0,26410.0,62.3,16.0,42.0
pittsburg_ok,7058.0,16.2,13.0,0.0,18549.0,42.5,14.0,0.0,23325.0,53.4,15.0,38.6
douglas_sd,79.0,2.7,1.0,0.0,0.0,0.0,2.0,0.0,1815.0,62.1,4.0,44.0
district of columbia_dc,79219.0,11.2,9.0,0.0,456733.0,64.7,12.0,0.0,640059.0,90.7,12.0,34.5
sanders_mt,1519.0,12.5,5.0,0.0,4169.0,34.4,6.0,0.0,5003.0,41.3,6.0,49.3
sharp_ar,1968.0,11.3,9.0,0.0,6798.0,39.0,10.0,0.0,7945.0,45.6,10.0,42.4
louisa_ia,1664.0,15.1,5.0,0.0,5224.0,47.3,7.0,0.0,6231.0,56.5,8.0,47.2
holmes_fl,2256.0,11.5,13.0,0.0,5883.0,30.0,13.0,0.0,6897.0,35.2,13.0,29.3
randolph_ar,2133.0,11.9,9.0,0.0,7134.0,39.7,10.0,0.0,8699.0,48.4,11.0,39.5
blaine_mt,2947.0,44.1,13.0,0.0,5115.0,76.6,16.0,0.0,6568.0,95.0,16.0,41.3
greene_il,3016.0,23.3,1.0,0.0,5238.0,40.4,2.0,0.0,5948.0,45.9,3.0,44.4
hardin_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24630.0,42.8,6.0,34.3
jessamine_ky,8516.0,15.7,9.0,0.0,28833.0,53.3,11.0,0.0,33199.0,61.3,12.0,42.6
navarro_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25903.0,51.7,15.0,34.9
orange_nc,33166.0,22.3,5.0,0.0,107292.0,72.3,8.0,0.0,166506.0,95.0,8.0,28.3
dillon_sc,3930.0,12.9,13.0,0.0,12461.0,40.9,14.0,0.0,15804.0,51.9,15.0,35.6
simpson_ky,2211.0,11.9,5.0,0.0,8825.0,47.5,7.0,0.0,10563.0,56.9,7.0,42.2
howard_md,58310.0,17.9,1.0,0.0,250966.0,77.1,4.0,0.0,307539.0,94.4,4.0,58.4
miner_sd,384.0,17.3,1.0,0.0,1029.0,46.4,3.0,0.0,1417.0,63.9,4.0,51.0
hooker_ne,127.0,18.6,1.0,0.0,246.0,36.1,2.0,0.0,288.0,42.2,3.0,66.3
frio_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14380.0,70.8,16.0,22.5
trumbull_oh,23895.0,12.1,5.0,0.0,79129.0,40.0,6.0,0.0,116265.0,58.7,8.0,50.0
gates_nc,2305.0,19.9,5.0,0.0,5253.0,45.4,6.0,0.0,7297.0,63.1,8.0,32.9
stanislaus_ca,70027.0,12.7,13.0,0.0,334398.0,60.7,14.0,0.0,380651.0,69.1,16.0,33.2
edwards_il,899.0,14.1,1.0,0.0,2360.0,36.9,2.0,0.0,2742.0,42.9,2.0,43.7
custer_mt,1938.0,17.0,5.0,0.0,4352.0,38.2,6.0,0.0,5527.0,48.5,7.0,46.0
humphreys_tn,2321.0,12.5,5.0,0.0,6865.0,36.9,6.0,0.0,8638.0,46.5,7.0,34.9
comanche_ok,19796.0,16.4,13.0,0.0,65663.0,54.4,15.0,0.0,88542.0,73.3,16.0,25.8
schuyler_mo,518.0,11.1,5.0,0.0,1178.0,25.3,5.0,0.0,1387.0,29.8,5.0,54.8
rich_ut,328.0,13.2,1.0,0.0,1214.0,48.9,2.0,0.0,1600.0,64.4,4.0,41.1
lake_oh,28465.0,12.4,1.0,0.0,113238.0,49.2,3.0,0.0,157244.0,68.3,4.0,53.7
hughes_sd,341.0,1.9,5.0,0.0,0.0,0.0,7.0,0.0,15133.0,86.3,8.0,45.9
sandusky_oh,6305.0,10.8,5.0,0.0,0.0,0.0,6.0,0.0,31998.0,54.7,8.0,51.4
dona ana_nm,7064.0,3.2,13.0,0.0,118615.0,54.4,16.0,0.0,199885.0,91.6,16.0,44.3
unknown_sc,59137.0,0.0,0.0,0.0,166960.0,0.0,0.0,0.0,257116.0,0.0,0.0,31.4
hamilton_ny,1902.0,43.1,5.0,0.0,3662.0,82.9,8.0,0.0,4026.0,91.2,8.0,55.0
hinds_ms,37636.0,16.2,13.0,0.0,122001.0,52.6,15.0,0.0,151661.0,65.4,16.0,40.2
nez perce_id,7442.0,18.4,9.0,0.0,18710.0,46.3,11.0,0.0,26569.0,65.8,12.0,34.9
chippewa_mi,11525.0,30.9,9.0,0.0,23948.0,64.1,12.0,0.0,27702.0,74.2,12.0,46.2
holt_mo,756.0,17.2,1.0,0.0,1717.0,39.0,2.0,0.0,2086.0,47.4,3.0,45.4
fayette_in,3829.0,16.6,9.0,0.0,8041.0,34.8,10.0,0.0,10032.0,43.4,10.0,44.1
leon_fl,47291.0,16.1,5.0,0.0,160851.0,54.8,7.0,0.0,190242.0,64.8,8.0,44.1
ross_oh,9352.0,12.2,9.0,0.0,26305.0,34.3,10.0,0.0,41361.0,53.9,12.0,46.6
pennington_sd,7701.0,6.8,5.0,0.0,43467.0,38.2,6.0,0.0,82679.0,72.7,8.0,35.4
summers_wv,725.0,5.8,13.0,0.0,2523.0,20.1,13.0,0.0,8515.0,67.7,16.0,46.7
wabash_il,2447.0,21.2,5.0,0.0,5237.0,45.5,6.0,0.0,6265.0,54.4,7.0,44.6
wilson_tn,16912.0,11.7,1.0,0.0,68693.0,47.5,3.0,0.0,84630.0,58.5,4.0,43.6
liberty_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42856.0,48.6,15.0,28.1
broome_ny,27800.0,14.6,9.0,0.0,110093.0,57.8,12.0,0.0,129943.0,68.2,12.0,54.6
lincoln_wa,1783.0,16.3,1.0,0.0,5020.0,45.9,3.0,0.0,6735.0,61.6,4.0,47.4
hancock_wv,2356.0,8.2,5.0,0.0,7143.0,24.8,5.0,0.0,21442.0,74.4,8.0,43.8
madison_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6776.0,47.4,15.0,38.8
grundy_mo,1321.0,13.4,9.0,0.0,3249.0,33.0,9.0,0.0,3968.0,40.3,10.0,41.6
val verde_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42073.0,85.8,16.0,26.3
anson_nc,3975.0,16.3,13.0,0.0,8332.0,34.1,13.0,0.0,13842.0,56.6,15.0,32.5
greene_nc,3173.0,15.1,13.0,0.0,8530.0,40.5,14.0,0.0,16059.0,76.2,16.0,26.1
madison_ar,1411.0,8.5,9.0,0.0,6790.0,41.0,10.0,0.0,8252.0,49.8,11.0,38.1
charleston_sc,68996.0,16.8,5.0,0.0,249018.0,60.5,8.0,0.0,313884.0,76.3,8.0,42.8
mariposa_ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buchanan_ia,3641.0,17.2,1.0,0.0,10465.0,49.4,3.0,0.0,12002.0,56.7,4.0,53.1
roane_wv,178.0,1.3,9.0,0.0,1126.0,8.2,9.0,0.0,7354.0,53.7,11.0,44.1
bent_co,23.0,0.4,13.0,0.0,1243.0,22.3,13.0,0.0,1540.0,27.6,13.0,54.5
cochran_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,58.9,16.0,25.2
covington city_va,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fulton_in,2716.0,13.6,5.0,0.0,7395.0,37.0,6.0,0.0,8770.0,43.9,6.0,45.0
lyman_sd,799.0,21.1,9.0,0.0,2264.0,59.9,11.0,0.0,3204.0,84.7,12.0,35.2
sullivan_tn,29055.0,18.3,9.0,0.0,82463.0,52.1,11.0,0.0,100331.0,63.4,12.0,43.5
hamilton_il,1261.0,15.5,1.0,0.0,2976.0,36.7,1.0,0.0,3424.0,42.2,2.0,48.2
waynesboro city_va,0.0,0.0,0.0,0.0,347.0,1.5,9.0,0.0,11000.0,48.6,11.0,4.5
alleghany_va,221.0,1.5,5.0,0.0,784.0,5.3,5.0,0.0,7095.0,47.7,6.0,6.2
northampton_pa,57045.0,18.7,5.0,0.0,225157.0,73.8,8.0,0.0,239761.0,78.5,8.0,46.8
toombs_ga,545.0,2.0,13.0,0.0,4928.0,18.4,13.0,0.0,12624.0,47.1,15.0,31.0
stone_ms,2543.0,13.9,9.0,0.0,7542.0,41.1,10.0,0.0,9641.0,52.6,11.0,35.9
prince of wales-hyder census area_ak,1641.0,26.5,13.0,0.0,3201.0,51.6,15.0,0.0,3598.0,58.0,16.0,49.4
knox_il,10079.0,20.3,9.0,0.0,27556.0,55.4,11.0,0.0,31640.0,63.7,12.0,52.0
barnstable_ma,4520.0,2.1,1.0,0.0,12806.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
hansford_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,47.2,15.0,32.5
palo alto_ia,1602.0,18.0,1.0,0.0,4149.0,46.7,3.0,0.0,4796.0,54.0,4.0,53.2
wallowa_or,1256.0,17.4,9.0,0.0,3929.0,54.5,11.0,0.0,4704.0,65.3,12.0,54.1
phelps_mo,6692.0,15.0,9.0,0.0,18384.0,41.2,10.0,0.0,22263.0,49.9,11.0,39.8
albany_wy,4839.0,12.4,1.0,0.0,19657.0,50.6,3.0,0.0,24105.0,62.0,4.0,47.1
williams_oh,2083.0,5.7,5.0,0.0,7296.0,19.9,5.0,0.0,17613.0,48.0,7.0,49.5
dooly_ga,582.0,4.3,13.0,0.0,2247.0,16.8,13.0,0.0,5657.0,42.2,14.0,34.9
fayette_ga,9692.0,8.5,1.0,0.0,38521.0,33.7,2.0,0.0,79259.0,69.3,4.0,43.3
lincoln_tn,4223.0,12.3,9.0,0.0,13084.0,38.1,10.0,0.0,15808.0,46.0,11.0,41.4
dundy_ne,283.0,16.7,5.0,0.0,615.0,36.3,6.0,0.0,698.0,41.2,6.0,44.9
lincoln_ga,305.0,3.9,9.0,0.0,1489.0,18.8,9.0,0.0,4171.0,52.7,11.0,34.0
payette_id,1965.0,8.2,9.0,0.0,6535.0,27.3,9.0,0.0,8753.0,36.5,10.0,35.1
lamoille_vt,3238.0,12.8,1.0,0.0,15659.0,61.7,4.0,0.0,18787.0,74.1,4.0,58.6
coshocton_oh,4227.0,11.5,9.0,0.0,9207.0,25.2,9.0,0.0,14890.0,40.7,10.0,49.5
lincoln_ne,964.0,2.8,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,61.0
taos_nm,2175.0,6.6,13.0,0.0,19763.0,60.4,16.0,0.0,31696.0,95.0,16.0,54.4
stephens_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.0,40.5,14.0,33.2
jefferson_ks,3119.0,16.4,1.0,0.0,9598.0,50.4,3.0,0.0,11640.0,61.1,4.0,47.7
cabarrus_nc,25214.0,11.6,5.0,0.0,111019.0,51.3,7.0,0.0,169159.0,78.2,8.0,22.1
san mateo_ca,159226.0,20.8,5.0,0.0,601286.0,78.4,8.0,0.0,702026.0,91.6,8.0,63.2
tallahatchie_ms,1365.0,9.9,13.0,0.0,5296.0,38.4,14.0,0.0,6475.0,46.9,15.0,35.6
graham_ks,721.0,29.0,1.0,0.0,1658.0,66.8,4.0,0.0,1290.0,52.0,3.0,53.1
oceana_mi,4024.0,15.2,13.0,0.0,11826.0,44.7,15.0,0.0,14269.0,53.9,16.0,52.2
arlington_va,20815.0,8.8,1.0,0.0,100906.0,42.6,2.0,0.0,207141.0,87.5,4.0,26.0
surry_va,965.0,15.0,5.0,0.0,2470.0,38.5,6.0,0.0,3945.0,61.4,8.0,37.7
mclean_ky,1580.0,17.2,5.0,0.0,4246.0,46.1,7.0,0.0,5072.0,55.1,8.0,45.7
webb_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371306.0,95.0,16.0,23.7
mcintosh_ga,2120.0,14.7,9.0,0.0,5193.0,36.1,10.0,0.0,6628.0,46.1,11.0,37.9
ada_id,85409.0,17.7,1.0,0.0,255244.0,53.0,3.0,0.0,340684.0,70.7,4.0,45.6
herkimer_ny,10117.0,16.5,9.0,0.0,32425.0,52.9,11.0,0.0,39280.0,64.1,12.0,52.7
unknown_nd,7925.0,0.0,0.0,0.0,19959.0,0.0,0.0,0.0,40639.0,0.0,0.0,26.1
montague_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8053.0,40.6,10.0,36.3
saguache_co,0.0,0.0,0.0,0.0,2141.0,31.4,13.0,0.0,2607.0,38.2,14.0,57.0
monroe_al,3386.0,16.3,9.0,0.0,9079.0,43.8,10.0,0.0,11253.0,54.3,11.0,34.1
taliaferro_ga,73.0,4.7,13.0,0.0,298.0,19.4,13.0,0.0,844.0,54.9,15.0,43.3
montgomery_in,5418.0,14.1,5.0,0.0,16207.0,42.3,6.0,0.0,19115.0,49.9,7.0,42.5
jackson_mn,1716.0,17.4,1.0,0.0,4442.0,45.1,3.0,0.0,5406.0,54.9,4.0,55.5
genesee_ny,7808.0,13.6,1.0,0.0,31039.0,54.2,4.0,0.0,36291.0,63.4,4.0,50.9
isabella_mi,7863.0,11.3,9.0,0.0,26712.0,38.2,10.0,0.0,32153.0,46.0,11.0,53.1
pike_oh,3451.0,12.4,13.0,0.0,8966.0,32.3,14.0,0.0,13235.0,47.7,15.0,42.1
ward_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.0,42.4,10.0,28.7
adams_id,600.0,14.0,5.0,0.0,1641.0,38.2,6.0,0.0,2043.0,47.6,7.0,47.3
simpson_ms,3357.0,12.6,13.0,0.0,11047.0,41.4,14.0,0.0,13689.0,51.4,15.0,36.1
pushmataha_ok,1409.0,12.7,13.0,0.0,3574.0,32.2,13.0,0.0,4504.0,40.6,14.0,39.1
morgan_ga,1098.0,5.7,1.0,0.0,4141.0,21.5,1.0,0.0,9623.0,49.9,3.0,39.1
dyer_tn,4370.0,11.8,13.0,0.0,13365.0,36.0,13.0,0.0,16795.0,45.2,14.0,36.1
cheyenne_ne,1113.0,12.5,1.0,0.0,3272.0,36.7,2.0,0.0,3997.0,44.9,3.0,44.9
ralls_mo,1179.0,11.4,1.0,0.0,2767.0,26.8,1.0,0.0,3224.0,31.3,1.0,60.5
escambia_fl,46992.0,14.8,5.0,0.0,161427.0,50.7,7.0,0.0,205508.0,64.6,8.0,33.6
kearney_ne,917.0,14.1,1.0,0.0,2618.0,40.3,2.0,0.0,3044.0,46.9,3.0,54.9
claiborne_tn,4485.0,14.0,9.0,0.0,13200.0,41.3,10.0,0.0,16182.0,50.6,11.0,35.3
anderson_ky,2795.0,12.3,5.0,0.0,12746.0,56.0,7.0,0.0,14389.0,63.3,8.0,42.4
scott_in,3290.0,13.8,5.0,0.0,9913.0,41.5,6.0,0.0,11475.0,48.1,7.0,45.2
marshall_tn,4521.0,13.2,9.0,0.0,13748.0,40.0,10.0,0.0,16936.0,49.3,11.0,40.2
unknown_ma,207449.0,0.0,0.0,0.0,633362.0,0.0,0.0,0.0,799421.0,0.0,0.0,36.0
honolulu_hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taylor_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80118.0,58.0,11.0,33.7
schoharie_ny,3018.0,9.7,5.0,0.0,15963.0,51.5,7.0,0.0,18841.0,60.8,8.0,53.1
newton_ms,3278.0,15.6,13.0,0.0,10177.0,48.4,14.0,0.0,12786.0,60.8,16.0,34.2
irion_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,95.0,4.0,12.7
johnson_ne,505.0,10.0,9.0,0.0,2337.0,46.1,11.0,0.0,0.0,0.0,12.0,56.5
perry_mo,2636.0,13.8,1.0,0.0,7052.0,36.9,2.0,0.0,8374.0,43.8,2.0,40.7
ritchie_wv,978.0,10.2,5.0,0.0,2252.0,23.6,5.0,0.0,5215.0,54.6,7.0,41.6
hall_ne,1373.0,2.2,9.0,0.0,0.0,0.0,10.0,0.0,30113.0,49.1,11.0,49.6
divide_nd,336.0,14.8,1.0,0.0,868.0,38.3,2.0,0.0,1042.0,46.0,3.0,48.0
cecil_md,14845.0,14.4,5.0,0.0,56018.0,54.5,7.0,0.0,70948.0,69.0,8.0,39.0
douglas_co,2160.0,0.6,1.0,0.0,230175.0,65.5,4.0,0.0,278797.0,79.4,4.0,54.1
washington_pa,29386.0,14.2,1.0,0.0,136082.0,65.8,4.0,0.0,151939.0,73.4,4.0,45.5
natrona_wy,12319.0,15.4,5.0,0.0,32401.0,40.6,6.0,0.0,40813.0,51.1,7.0,43.3
mississippi_mo,1830.0,13.9,13.0,0.0,5338.0,40.5,14.0,0.0,6378.0,48.4,15.0,36.2
monroe_wv,1992.0,15.0,5.0,0.0,3781.0,28.5,5.0,0.0,7236.0,54.5,7.0,43.0
highland_oh,3695.0,8.6,9.0,0.0,11715.0,27.1,9.0,0.0,17560.0,40.7,10.0,44.0
passaic_nj,60712.0,12.1,13.0,0.0,326373.0,65.0,16.0,0.0,418787.0,83.5,16.0,39.1
mobile_al,47965.0,11.6,13.0,0.0,176818.0,42.8,14.0,0.0,246506.0,59.7,15.0,33.9
shelby_ia,2295.0,20.0,1.0,0.0,6276.0,54.8,4.0,0.0,7215.0,63.0,4.0,56.4
pickens_al,2467.0,12.4,13.0,0.0,9180.0,46.1,14.0,0.0,11952.0,60.0,15.0,34.1
suffolk_ny,193512.0,13.1,1.0,0.0,995220.0,67.4,4.0,0.0,1249144.0,84.6,4.0,45.0
deer lodge_mt,1970.0,21.6,5.0,0.0,4759.0,52.1,7.0,0.0,5706.0,62.4,8.0,56.7
eau claire_wi,19097.0,18.2,1.0,0.0,58063.0,55.5,4.0,0.0,67441.0,64.4,4.0,57.5
douglas_wi,5444.0,12.6,5.0,0.0,18313.0,42.4,6.0,0.0,24130.0,55.9,7.0,45.4
buffalo_wi,2420.0,18.6,1.0,0.0,6053.0,46.5,3.0,0.0,7069.0,54.2,4.0,50.2
perry_ar,1508.0,14.4,9.0,0.0,5291.0,50.6,11.0,0.0,6220.0,59.5,12.0,41.2
marlboro_sc,3525.0,13.5,13.0,0.0,10345.0,39.6,14.0,0.0,13431.0,51.4,15.0,33.2
union_sd,2145.0,13.5,1.0,0.0,7244.0,45.5,3.0,0.0,10604.0,66.6,4.0,32.3
lumpkin_ga,139.0,0.4,5.0,0.0,2683.0,8.0,5.0,0.0,12998.0,38.7,6.0,36.8
oktibbeha_ms,6606.0,13.3,9.0,0.0,23635.0,47.7,11.0,0.0,28309.0,57.1,12.0,38.8
hampshire_wv,1806.0,7.8,9.0,0.0,5958.0,25.7,9.0,0.0,12165.0,52.5,11.0,39.5
chilton_al,3063.0,6.9,13.0,0.0,14964.0,33.7,13.0,0.0,19490.0,43.9,14.0,31.2
hamblen_tn,7314.0,11.3,13.0,0.0,25356.0,39.0,14.0,0.0,31081.0,47.9,15.0,40.7
hampshire_ma,27108.0,16.9,1.0,0.0,101905.0,63.4,4.0,0.0,129269.0,80.4,4.0,59.8
somerset_me,5574.0,11.0,9.0,0.0,27688.0,54.8,12.0,0.0,33902.0,67.2,12.0,52.3
