,County_State,Pct_Hesitant_Feb22,Pct_Somewhat_Hesitant_Feb22,Pct_Highly_Hesitant_Feb22,Pct_Uninsured,SVI_Socio,SVI_HHDisab,SVI_Minority,SVI_HousingTransp,SVI_Overall,Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_030121,Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_090121,Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_030122,Booster_Doses_Vax_Pct_030122,SVI_Ctgy,Metro_Status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,State,Candidate_Won,Pct_Trump,Pct_Biden,Hesitant_nzip,Somewhat_Hesitant_nzip,Highly_Hesitant_nzip,Census2019_Pct_65Plus,Missing_March21,Missing_Sept21,Missing_March22,Dose1_Pop_Pct_090121_impute,Series_Complete_Pop_Pct_090121_impute,Cluster,county
640,costilla_co,0.247,0.092,0.155,0.1163547599674532,0.8805580960130187,0.8570188771358828,0.8497101708706265,0.4943698942229455,0.8596055329536207,0.0,0.0,52.3,52.0,61.7,59.5,55.8,4.0,0.0,3887.0,1047.0,2099.0,CO,0.0,0.374,0.626,1.482,0.552,0.93,0.2693594031386673,1,0,0,52.3,52.0,0,Costilla County
641,cottle_tx,0.226,0.059,0.166,0.1361675908810844,0.881,0.9982,0.5898,0.3883,0.8666,0.0,0.0,0.0,0.0,36.7,32.3,39.2,4.0,0.0,1398.0,339.0,738.0,TX,1.0,0.816,0.184,0.678,0.177,0.498,0.242489270386266,1,1,0,18.35,18.35,2,Cottle County
642,cotton_ok,0.277,0.084,0.194,0.1528082307303086,0.7411175240344071,0.8672403609377635,0.1906327373924776,0.6737222971833361,0.7022096812278631,17.6,11.2,42.7,34.7,58.8,49.4,35.9,3.0,1.0,5666.0,1163.0,3248.0,OK,1.0,0.823,0.177,2.4930000000000003,0.756,1.746,0.2052594422873279,0,0,0,42.7,34.7,0,Cotton County
643,cottonwood_mn,0.238,0.074,0.164,0.0513542033063665,0.4651426925782624,0.7679702954625396,0.3702223003869152,0.6822537372493844,0.5874003517411186,21.7,8.8,50.7,46.3,58.8,55.5,53.1,2.0,0.0,11196.0,2590.0,5849.0,MN,1.0,0.682,0.318,3.094,0.962,2.132,0.2313326187924258,0,0,0,50.7,46.3,0,Cottonwood County
644,covington city_va,0.223,0.038,0.186,0.1173414546757434,0.5823811895378,0.7737037441777141,0.1521908097456109,0.5901507882479398,0.5630990326048011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5538.0,1106.0,3282.0,VA,1.0,0.607,0.393,0.223,0.038,0.186,0.1997110870350307,1,1,1,0.0,0.0,2,Covington city
645,covington_al,0.322,0.156,0.166,0.1101978528017991,0.7239245749779123,0.8054809643650772,0.2194797783191882,0.4973967818800032,0.6175138978876067,10.3,4.9,35.4,26.1,46.1,37.8,30.3,4.0,0.0,37049.0,7920.0,20967.0,AL,1.0,0.837,0.163,3.864,1.872,1.992,0.2137709519825096,0,0,0,35.4,26.1,0,Covington County
646,covington_ms,0.284,0.09,0.194,0.138861243517888,0.7857401812372322,0.8529010738044105,0.3198943324079409,0.4902715729925095,0.6943501021423708,14.4,9.3,46.8,36.4,59.5,50.7,33.6,4.0,0.0,18636.0,3200.0,10879.0,MS,1.0,0.625,0.375,2.272,0.72,1.552,0.17171066752522,0,0,0,46.8,36.4,0,Covington County
647,coweta_ga,0.282,0.085,0.197,0.1033049617125451,0.4131454090637365,0.4416424642033647,0.4120580190156281,0.3015120527199749,0.3450523570269578,5.3,3.1,26.5,22.8,50.5,43.9,36.6,1.0,1.0,148509.0,21189.0,91566.0,GA,1.0,0.671,0.329,2.82,0.8500000000000001,1.97,0.1426782215219279,0,0,0,26.5,22.8,0,Coweta County
648,cowley_ks,0.184,0.067,0.117,0.0933663004692197,0.5445117923070439,0.7869104155544941,0.3853888932595319,0.6355130341940378,0.6168366806215054,14.1,5.3,44.1,38.7,54.9,47.5,41.9,3.0,0.0,34908.0,6560.0,20182.0,KS,1.0,0.679,0.321,2.576,0.938,1.638,0.1879225392460181,0,0,0,44.1,38.7,0,Cowley County
649,cowlitz_wa,0.224,0.057,0.167,0.0577859806682395,0.586499859197808,0.7880462050003806,0.3336018504071847,0.5412533155110739,0.5878024935307101,9.7,4.7,56.6,49.8,63.9,58.2,46.8,4.0,1.0,110593.0,21379.0,64046.0,WA,1.0,0.571,0.429,2.464,0.627,1.837,0.1933124157948514,0,0,0,56.6,49.8,1,Cowlitz County
650,craig_ok,0.442,0.106,0.336,0.1543503760436072,0.669265893879804,0.8899698199130615,0.4245414544952736,0.7119894707789968,0.7446238666942662,23.2,13.5,51.9,42.0,66.5,52.6,38.5,4.0,0.0,14142.0,2845.0,8268.0,OK,1.0,0.777,0.223,3.978,0.954,3.024,0.2011738085136473,0,0,0,51.9,42.0,0,Craig County
651,craig_va,0.324,0.095,0.229,0.0385292391942108,0.2749,0.4741,0.0786,0.5635,0.2927,1.2,0.7,2.8,1.8,37.8,32.9,7.8,1.0,1.0,5131.0,1239.0,2993.0,VA,1.0,0.8,0.2,1.296,0.38,0.916,0.2414733969986357,0,0,0,2.8,1.8,2,Craig County
652,craighead_ar,0.167,0.066,0.101,0.0917020652595528,0.5659761913321539,0.7534320725442522,0.3345862763833833,0.6681996944210556,0.6214562842357215,14.5,9.0,43.0,33.3,53.2,44.7,37.9,4.0,1.0,110332.0,15424.0,67332.0,AR,1.0,0.664,0.336,2.338,0.924,1.414,0.1397962513142152,0,0,0,43.0,33.3,1,Craighead County
653,crane_tx,0.457,0.149,0.309,0.1574705517668939,0.4439,0.3685,0.8636,0.8228,0.6752,0.0,0.0,0.0,0.0,48.0,36.8,27.5,2.0,0.0,4797.0,594.0,2816.0,TX,1.0,0.83,0.17,1.371,0.4469999999999999,0.927,0.123827392120075,1,1,0,24.0,24.0,2,Crane County
654,craven_nc,0.251,0.061,0.19,0.1055664422498593,0.5536760666265691,0.6983876457577463,0.4541180370966803,0.5317457383442308,0.5712286655284142,17.2,10.2,52.1,45.9,79.4,61.0,25.5,4.0,1.0,102139.0,20103.0,60284.0,NC,1.0,0.585,0.415,2.761,0.671,2.09,0.1968200197769706,0,0,0,52.1,45.9,1,Craven County
655,crawford_ar,0.247,0.106,0.141,0.0884716352926111,0.6213630474452555,0.8020718129722116,0.2699121926623127,0.494397835830452,0.5798151635932898,10.9,6.1,43.7,35.9,53.1,45.2,37.5,3.0,1.0,63257.0,10849.0,37012.0,AR,1.0,0.772,0.228,2.717,1.166,1.551,0.1715067107197622,0,0,0,43.7,35.9,0,Crawford County
656,crawford_ga,0.268,0.109,0.159,0.1334251458198315,0.8040589760207388,0.7184400680492546,0.2172540019442644,0.6199430654569021,0.6764860499027868,4.8,3.0,17.7,14.1,48.4,40.3,29.7,3.0,1.0,12404.0,2411.0,7488.0,GA,1.0,0.726,0.274,1.876,0.763,1.113,0.1943727829732344,0,0,0,17.7,14.1,2,Crawford County
657,crawford_ia,0.415,0.128,0.288,0.0802007938360962,0.6357411160401588,0.7407276091524633,0.5630019729161803,0.6431710308195191,0.6753207623161336,15.0,4.6,48.9,44.9,57.7,53.3,46.3,4.0,0.0,16820.0,3019.0,9581.0,IA,1.0,0.679,0.321,7.055,2.176,4.896,0.1794887039239001,0,0,0,48.9,44.9,0,Crawford County
658,crawford_il,0.275,0.06,0.215,0.0561609388097233,0.5396370808885164,0.649335954526404,0.2599514249790444,0.5427711232187762,0.5169900094300084,20.2,7.4,46.9,39.1,56.0,50.4,46.0,2.0,0.0,18667.0,3622.0,11343.0,IL,1.0,0.746,0.254,2.75,0.6,2.15,0.1940322494241174,0,0,0,46.9,39.1,0,Crawford County
659,crawford_in,0.166,0.055,0.111,0.0713543143370191,0.6432149985823646,0.6777334278423589,0.0827426708250638,0.7191893110292034,0.5983171250354409,11.4,6.2,34.6,31.4,41.2,36.8,42.9,2.0,0.0,10577.0,2124.0,6154.0,IN,1.0,0.704,0.296,1.328,0.44,0.888,0.2008130849957455,0,0,0,34.6,31.4,0,Crawford County
660,crawford_ks,0.192,0.056,0.137,0.1076506085711363,0.5648355195867854,0.5823475708294978,0.267077753912243,0.6635154546384372,0.5649426690191266,14.1,6.8,44.3,39.2,52.8,46.6,44.1,3.0,0.0,38818.0,6135.0,24211.0,KS,1.0,0.601,0.399,2.88,0.84,2.055,0.1580452367458395,0,0,0,44.3,39.2,0,Crawford County
661,crawford_mi,0.221,0.057,0.164,0.0535559410234171,0.66192403873952,0.7773104365423533,0.116638891298063,0.5041956707140792,0.5469316131830009,17.4,7.6,44.0,42.3,52.3,50.8,54.7,2.0,0.0,14029.0,3620.0,7875.0,MI,1.0,0.647,0.353,0.884,0.228,0.656,0.2580369235155749,0,0,0,44.0,42.3,0,Crawford County
662,crawford_mo,0.297,0.088,0.209,0.1692339373970346,0.8037696416803953,0.83522,0.1113371746293245,0.6161058690280067,0.6799235955518945,8.5,3.2,31.0,26.5,38.0,33.1,41.6,4.0,0.0,23920.0,4808.0,13729.0,MO,1.0,0.795,0.205,3.564,1.056,2.508,0.2010033444816053,0,0,0,31.0,26.5,0,Crawford County
663,crawford_oh,0.289,0.096,0.193,0.0609933128673758,0.5411182503986103,0.7337241022345969,0.096051904999881,0.3795953785012256,0.4264773779776778,12.2,6.5,0.0,33.9,46.7,44.7,47.4,2.0,0.0,41494.0,8871.0,23649.0,OH,1.0,0.746,0.254,4.335,1.44,2.895,0.2137899455342941,0,1,0,29.450000000000003,33.9,2,Crawford County
664,crawford_pa,0.198,0.055,0.142,0.0926953251938164,0.5480002727357133,0.6917109071073766,0.122489486328397,0.5536712385683116,0.4909027772619656,19.1,9.1,46.9,42.0,56.2,48.6,45.2,3.0,0.0,84629.0,17963.0,49370.0,PA,1.0,0.68,0.32,5.346,1.485,3.834,0.2122558461047631,0,0,0,46.9,42.0,1,Crawford County
665,crawford_wi,0.263,0.054,0.209,0.0638506876227897,0.4563113457760314,0.6908587917485265,0.1862599828094302,0.6529887892927309,0.5030199042239686,18.0,7.3,52.1,49.1,61.7,57.9,57.2,2.0,0.0,16131.0,3867.0,9031.0,WI,1.0,0.531,0.469,3.156,0.648,2.508,0.2397247535800632,0,0,0,52.1,49.1,1,Crawford County
666,creek_ok,0.337,0.093,0.244,0.1244800449690837,0.5484280705452501,0.6818957419898819,0.3105040106801573,0.563662308881394,0.5527489811691961,12.4,7.3,41.0,33.6,50.7,43.1,38.3,2.0,1.0,71522.0,13047.0,41706.0,OK,1.0,0.764,0.236,6.74,1.86,4.88,0.1824193954307765,0,0,0,41.0,33.6,0,Creek County
667,crenshaw_al,0.242,0.101,0.141,0.0980887125856473,0.6608554345474216,0.8123715182113234,0.3735970357014064,0.5152763577353048,0.646640173097728,9.4,4.5,31.6,24.0,41.4,34.0,32.4,3.0,0.0,13772.0,2671.0,7965.0,AL,1.0,0.735,0.265,2.662,1.111,1.551,0.1939442346790589,0,0,0,31.6,24.0,0,Crenshaw County
668,crisp_ga,0.16,0.056,0.104,0.1651054889258513,0.8205735752429308,0.8433454302722577,0.4631150923575243,0.6887912851264991,0.812380351046135,3.6,2.4,17.5,13.8,50.4,43.1,32.2,4.0,0.0,22372.0,4309.0,12712.0,GA,1.0,0.621,0.379,0.64,0.224,0.416,0.1926068299660289,0,0,0,17.5,13.8,2,Crisp County
669,crittenden_ar,0.242,0.082,0.16,0.0898333095301246,0.7310507089955726,0.7977120519045967,0.4603057760186073,0.5327443168139065,0.6861214820557812,9.3,4.9,41.4,32.2,54.0,44.0,30.7,4.0,1.0,47955.0,6960.0,28023.0,AR,0.0,0.48,0.52,2.662,0.902,1.76,0.1451360650609947,0,0,0,41.4,32.2,0,Crittenden County
670,crittenden_ky,0.315,0.099,0.215,0.1004073543983265,0.6156145766817132,0.7685457778267093,0.1661303423978861,0.5518312231641528,0.561461466475834,12.6,5.9,36.1,30.3,45.3,40.6,39.1,2.0,0.0,8806.0,1880.0,4985.0,KY,1.0,0.814,0.186,2.205,0.6930000000000001,1.505,0.2134908017260958,0,0,0,36.1,30.3,0,Crittenden County
671,crockett_tn,0.199,0.079,0.121,0.1233878198496448,0.7161562521553211,0.824203979584799,0.4925411131802193,0.6571762466376991,0.7489623284364438,16.2,9.9,44.4,34.6,54.2,47.8,39.8,4.0,1.0,14230.0,2733.0,8175.0,TN,1.0,0.764,0.236,1.592,0.632,0.968,0.1920590302178496,0,0,0,44.4,34.6,0,Crockett County
672,crockett_tx,0.317,0.094,0.223,0.1489127442884668,0.5787,0.6791,0.7593,0.7947,0.7548,0.0,0.0,0.0,0.0,55.1,47.1,41.6,3.0,0.0,3464.0,612.0,1992.0,TX,1.0,0.775,0.225,1.585,0.47,1.115,0.1766743648960739,1,1,0,27.55,27.55,2,Crockett County
673,crook_or,0.255,0.094,0.161,0.0773156645923803,0.6570482338720509,0.8269699288176567,0.2473704481353807,0.6944650534986793,0.6712875632358867,13.3,7.5,46.0,41.5,55.7,50.5,50.8,3.0,0.0,24404.0,6140.0,13441.0,OR,1.0,0.731,0.269,1.785,0.658,1.127,0.2515980986723488,0,0,0,46.0,41.5,0,Crook County
674,crook_wy,0.384,0.067,0.316,0.1,0.2683094466936572,0.2852346828609986,0.0993796221322537,0.4570730094466937,0.2181631578947368,13.0,5.8,25.9,22.5,35.4,30.4,40.6,1.0,0.0,7584.0,1602.0,4109.0,WY,1.0,0.886,0.114,3.456,0.603,2.844,0.2112341772151898,0,0,0,25.9,22.5,0,Crook County
675,crosby_tx,0.398,0.111,0.288,0.2009895922197577,0.8067922368196554,0.9718413922538816,0.7248495137348575,0.6787354547005631,0.8939468350110903,0.0,0.0,0.0,0.0,49.3,43.9,39.3,4.0,1.0,5737.0,1085.0,3157.0,TX,1.0,0.715,0.285,2.786,0.777,2.016,0.1891232351403172,1,1,0,24.65,24.65,2,Crosby County
676,cross_ar,0.28,0.094,0.186,0.0723026238380986,0.6245546123073302,0.8199874985292388,0.2123036945523002,0.5694987116131309,0.600011836686669,14.0,7.5,49.2,39.0,58.5,50.5,35.3,3.0,0.0,16419.0,3167.0,9446.0,AR,1.0,0.712,0.288,1.96,0.658,1.302,0.1928862902734636,0,0,0,49.2,39.0,0,Cross County
677,crow wing_mn,0.253,0.038,0.215,0.0490486257928118,0.3023247044084253,0.6248470111972437,0.1008733630882468,0.542653991073526,0.3642358922558922,18.7,11.3,51.7,47.4,60.0,56.0,57.5,1.0,0.0,65055.0,14946.0,36234.0,MN,1.0,0.639,0.361,4.807,0.722,4.085,0.2297440627161632,0,0,0,51.7,47.4,1,Crow Wing County
678,crowley_co,0.205,0.036,0.17,0.0547069271758436,0.9145,0.4276,0.6372,0.894,0.8678,0.0,0.0,19.1,17.7,23.0,21.4,44.8,4.0,0.0,6061.0,850.0,4519.0,CO,1.0,0.726,0.274,1.23,0.2159999999999999,1.02,0.1402408843425177,1,0,0,19.1,17.7,2,Crowley County
679,culberson_tx,0.328,0.123,0.204,0.2066041945560018,0.8999,0.9678,0.8696,0.9295,0.9848,0.0,0.0,0.0,0.0,60.3,51.8,38.8,4.0,0.0,2171.0,480.0,1205.0,TX,0.0,0.493,0.507,1.312,0.492,0.816,0.2210962690004606,1,1,0,30.15,30.15,2,Culberson County
680,cullman_al,0.303,0.085,0.218,0.1170046043759795,0.6688099862719133,0.6790881634735704,0.1979627871660612,0.4423393959641855,0.5293192460486192,11.2,7.2,31.2,26.3,44.8,37.9,35.7,3.0,0.0,83768.0,15735.0,49221.0,AL,1.0,0.881,0.119,5.757,1.6150000000000002,4.142,0.187840225384395,0,0,0,31.2,26.3,0,Cullman County
681,culpeper_va,0.208,0.034,0.174,0.0914172447968285,0.4578780198216055,0.5023350545094153,0.4808555619425173,0.5241918295341923,0.4876871397423191,3.2,1.5,13.3,11.6,56.5,47.8,15.9,2.0,1.0,52605.0,8442.0,31144.0,VA,1.0,0.591,0.409,3.328,0.544,2.784,0.1604790419161676,0,0,0,13.3,11.6,2,Culpeper County
682,cumberland_il,0.337,0.074,0.263,0.0469397146801656,0.4907870777726645,0.7645739070409572,0.0620455223193741,0.547857386102163,0.4577069489185458,14.6,5.2,37.7,28.0,42.0,38.6,41.7,1.0,0.0,10766.0,2198.0,6173.0,IL,1.0,0.786,0.214,3.707,0.814,2.893,0.2041612483745123,0,0,0,37.7,28.0,0,Cumberland County
683,cumberland_ky,0.407,0.121,0.287,0.1048711455385073,0.7769291821838225,0.6593870996573812,0.0622732310442425,0.7095792790108745,0.6378965738120066,14.6,9.0,38.9,33.2,48.3,44.1,39.6,3.0,0.0,6614.0,1507.0,3719.0,KY,1.0,0.837,0.163,1.628,0.484,1.148,0.2278500151194436,0,0,0,38.9,33.2,0,Cumberland County
684,cumberland_me,0.102,0.034,0.068,0.0625687417509898,0.2450485313324901,0.3500759713209415,0.2040632613148922,0.4536158865623625,0.2581417478965024,16.6,9.2,78.3,73.7,95.0,86.8,59.2,1.0,1.0,295003.0,56160.0,184833.0,ME,0.0,0.321,0.679,3.876,1.292,2.584,0.1903709453802164,0,0,0,78.3,73.7,1,Cumberland County
685,cumberland_nc,0.203,0.09,0.112,0.0946024821823543,0.6454786434013271,0.6980091837675104,0.6176444528753994,0.5656896239862373,0.6722256088719587,19.6,12.3,58.1,49.5,80.3,59.7,13.3,4.0,1.0,335509.0,40937.0,211718.0,NC,0.0,0.426,0.574,4.6690000000000005,2.07,2.576,0.1220146106363763,0,0,0,58.1,49.5,1,Cumberland County
686,cumberland_nj,0.188,0.083,0.105,0.101799574146576,0.6953832749502026,0.7151834707054056,0.6848699883233739,0.6110473322343567,0.7334164935778557,12.4,6.3,50.8,39.0,65.7,51.2,46.2,4.0,1.0,149527.0,23392.0,90655.0,NJ,0.0,0.477,0.523,3.948,1.743,2.205,0.156439974051509,0,0,0,50.8,39.0,1,Cumberland County
687,cumberland_pa,0.233,0.063,0.171,0.0569490578975245,0.2807816083694996,0.4052078792532159,0.3324793024869534,0.4313156501102438,0.314573704891378,11.3,4.8,73.4,57.2,85.5,68.2,40.7,1.0,1.0,253370.0,47750.0,154353.0,PA,1.0,0.545,0.455,5.126,1.386,3.762000000000001,0.1884595650629514,0,0,0,73.4,57.2,1,Cumberland County
688,cumberland_tn,0.319,0.083,0.236,0.0959340996691339,0.6242200941433298,0.7872335010403521,0.152011087423679,0.451644474195859,0.5244914196541256,17.4,10.3,43.6,39.0,51.9,46.4,50.8,3.0,0.0,60520.0,18904.0,31179.0,TN,1.0,0.78,0.22,3.509,0.913,2.596,0.3123595505617977,0,0,0,43.6,39.0,0,Cumberland County
689,cumberland_va,0.169,0.049,0.12,0.1377478029838544,0.7475462497445331,0.80293145309626,0.3511110566114858,0.5851772736562436,0.6980827099938689,1.9,0.6,7.0,6.0,42.5,36.2,9.3,3.0,0.0,9932.0,2290.0,5761.0,VA,1.0,0.569,0.431,1.183,0.343,0.84,0.2305678614579138,0,0,0,7.0,6.0,2,Cumberland County
690,cuming_ne,0.302,0.056,0.246,0.0747414080747414,0.3834408630853075,0.6502725058391725,0.3183502168835502,0.5155547992436882,0.4407844733622511,3.6,1.6,0.0,43.6,0.0,52.6,65.3,1.0,0.0,8846.0,1978.0,4718.0,NE,1.0,0.786,0.214,2.416,0.448,1.968,0.2236038887632828,0,1,1,1.8,43.6,2,Cuming County
691,currituck_nc,0.265,0.049,0.215,0.1342843851759962,0.45332500387657,0.5929794386726625,0.1759066095518685,0.3260443789734842,0.3494105326407195,20.7,12.5,51.2,40.3,78.7,58.2,24.8,1.0,1.0,27763.0,4551.0,17124.0,NC,1.0,0.722,0.278,3.975,0.735,3.225,0.1639232071462018,0,0,0,51.2,40.3,1,Currituck County
692,curry_nm,0.306,0.204,0.102,0.1159983266598936,0.6322946034781569,0.7102396521843064,0.6691028526464671,0.5215561943465009,0.6567690073507441,0.0,3.7,29.4,27.3,64.5,52.5,29.0,4.0,0.0,48954.0,6290.0,29850.0,NM,1.0,0.692,0.308,1.836,1.224,0.612,0.1284879682967684,1,0,0,29.4,27.3,0,Curry County
693,curry_or,0.159,0.044,0.115,0.0658906118096592,0.5902557559870263,0.662643888568001,0.246269938241436,0.7069530812636069,0.5996088461367575,14.3,6.2,55.3,45.9,63.9,54.9,49.0,2.0,0.0,22925.0,8025.0,11653.0,OR,1.0,0.568,0.432,0.954,0.264,0.6900000000000001,0.3500545256270447,0,0,0,55.3,45.9,1,Curry County
694,custer_co,0.303,0.034,0.269,0.1543103448275862,0.5571,0.5615,0.3647,0.5119,0.5226,0.0,0.0,43.8,40.4,52.7,48.0,60.7,1.0,0.0,5068.0,1673.0,2698.0,CO,1.0,0.681,0.319,0.909,0.102,0.807,0.3301104972375691,1,0,0,43.8,40.4,0,Custer County
695,custer_id,0.473,0.047,0.427,0.1171214682443854,0.618,0.7302,0.297,0.5788,0.5975,16.0,5.6,40.5,36.8,51.7,47.0,48.1,2.0,0.0,4315.0,1298.0,2276.0,ID,1.0,0.763,0.237,3.311,0.329,2.989,0.300811123986095,0,0,0,40.5,36.8,0,Custer County
696,custer_mt,0.313,0.081,0.232,0.0651751794005909,0.2936472773322077,0.6593898353735753,0.1389982439848037,0.5628005994090333,0.3928937273111017,17.0,6.8,38.2,34.7,48.5,43.4,46.0,2.0,0.0,11402.0,2360.0,6687.0,MT,1.0,0.715,0.285,1.878,0.486,1.392,0.2069812313629188,0,0,0,38.2,34.7,0,Custer County
697,custer_ne,0.45,0.061,0.388,0.0931671283471837,0.3165908587257617,0.7592043305632501,0.2065706094182825,0.5416894459833794,0.4267337211449676,12.0,5.3,31.9,31.4,38.0,37.7,49.2,1.0,0.0,10777.0,2451.0,5726.0,NE,1.0,0.847,0.153,7.2,0.976,6.208,0.2274287835204602,0,0,0,31.9,31.4,0,Custer County
698,custer_ok,0.311,0.095,0.215,0.1475914957718511,0.5223024410284501,0.5735935978636721,0.5461425656475744,0.7698106508267999,0.6607212605703722,18.5,11.7,46.5,37.7,56.6,48.0,37.6,4.0,0.0,29003.0,4099.0,17718.0,OK,1.0,0.754,0.246,4.043,1.235,2.795,0.1413302072199427,0,0,0,46.5,37.7,0,Custer County
699,custer_sd,0.287,0.053,0.234,0.1018313309226641,0.3542334422022629,0.4961463315058906,0.2991014114079086,0.7167450600723202,0.4627174967922548,5.0,2.2,0.0,35.8,60.1,50.1,26.6,1.0,1.0,8972.0,2840.0,4806.0,SD,1.0,0.701,0.299,2.583,0.477,2.1060000000000003,0.316540347748551,0,1,0,32.55,35.8,2,Custer County
700,cuyahoga_oh,0.135,0.042,0.093,0.0589878790827439,0.5131986744915189,0.5504587277064692,0.4807590475385294,0.3894410552703298,0.4762186576145952,11.2,6.0,46.7,45.5,68.9,64.0,54.2,3.0,1.0,1235072.0,230202.0,750753.0,OH,0.0,0.335,0.665,7.0200000000000005,2.184,4.836,0.1863875142501813,0,0,0,46.7,45.5,1,Cuyahoga County
701,dade_ga,0.328,0.104,0.224,0.1221421088309607,0.6374011154249091,0.4946632772539595,0.1523789548283724,0.7700885869230296,0.5773828988722499,3.7,2.0,21.6,15.7,55.7,44.7,31.0,3.0,1.0,16116.0,3240.0,9788.0,GA,1.0,0.816,0.184,1.64,0.52,1.12,0.201042442293373,0,0,0,21.6,15.7,2,Dade County
702,dade_mo,0.285,0.067,0.218,0.1276679841897233,0.7900456916996048,0.8005121739130435,0.1465054808959156,0.7653310935441371,0.7260382345191041,14.6,7.5,42.3,37.3,48.4,42.9,39.9,3.0,0.0,7561.0,1805.0,4187.0,MO,1.0,0.829,0.171,3.705,0.871,2.834,0.2387250363708504,0,0,0,42.3,37.3,0,Dade County
703,daggett_ut,0.282,0.099,0.183,0.022875816993464,0.1539,0.0911,0.2408,0.7276,0.2293,17.8,3.7,61.8,48.4,85.8,66.3,32.9,1.0,0.0,950.0,259.0,477.0,UT,1.0,0.801,0.199,0.8459999999999999,0.297,0.5489999999999999,0.2726315789473684,0,0,0,61.8,48.4,1,Daggett County
704,dakota_mn,0.143,0.028,0.115,0.0374939323435381,0.2022688011267309,0.3647034081697557,0.4178129143641454,0.3824451017572889,0.2759858261936246,14.1,6.7,61.9,56.8,74.0,68.8,60.0,1.0,1.0,429021.0,63011.0,261955.0,MN,0.0,0.443,0.557,3.146,0.616,2.53,0.146871598359987,0,0,0,61.9,56.8,1,Dakota County
705,dakota_ne,0.242,0.073,0.169,0.1405227149677609,0.6837211054781711,0.5940432101196043,0.784700162425555,0.817439902544667,0.7910956095880297,11.4,5.7,52.9,49.3,71.1,62.9,31.6,4.0,1.0,20026.0,2786.0,11406.0,NE,1.0,0.576,0.424,1.936,0.584,1.352,0.1391191451113552,0,0,0,52.9,49.3,1,Dakota County
706,dale_al,0.31,0.115,0.196,0.1070754238148411,0.6958225479646736,0.6949489006192264,0.3520215856258248,0.4453748512841335,0.5958655689777688,15.0,7.3,46.2,37.9,56.5,47.2,25.9,4.0,0.0,49172.0,8502.0,29482.0,AL,1.0,0.725,0.275,4.34,1.61,2.744,0.1729032782884568,0,0,0,46.2,37.9,0,Dale County
707,dallam_tx,0.307,0.055,0.253,0.2479635510147728,0.6302443600717935,0.6098365318238299,0.8183290625431451,0.6420539141239818,0.7271935385889825,0.0,0.0,0.0,0.0,59.1,43.5,26.6,3.0,0.0,7287.0,857.0,4105.0,TX,1.0,0.863,0.137,0.921,0.165,0.759,0.1176066968574173,1,1,0,29.55,29.55,2,Dallam County
708,dallas_al,0.306,0.124,0.182,0.119038696944715,0.8311704888955507,0.7979572434984636,0.4435924879462389,0.6117714981638313,0.7667869069924305,16.6,3.8,43.4,27.8,58.5,44.7,37.2,4.0,0.0,37196.0,7021.0,21500.0,AL,0.0,0.315,0.685,3.06,1.24,1.82,0.1887568555758683,0,0,0,43.4,27.8,0,Dallas County
709,dallas_ar,0.254,0.085,0.169,0.072524219590958,0.6613538347685683,0.8887285791173305,0.3834846474703983,0.6904349569429494,0.7413782561894511,16.3,9.8,54.8,45.5,64.1,55.9,41.3,4.0,0.0,7009.0,1710.0,3828.0,AR,1.0,0.594,0.406,1.524,0.51,1.014,0.2439720359537737,0,0,0,54.8,45.5,0,Dallas County
710,dallas_ia,0.117,0.032,0.085,0.0299397633389681,0.1382954215375824,0.2924840551415442,0.2944577176733887,0.4135846956024857,0.2027445941763291,14.8,6.5,59.2,54.7,71.8,66.3,53.1,1.0,1.0,93453.0,11351.0,56489.0,IA,1.0,0.5,0.5,2.9250000000000003,0.8,2.125,0.1214621253464308,0,0,0,59.2,54.7,1,Dallas County
711,dallas_mo,0.344,0.082,0.262,0.1899509061155221,0.6718345839141766,0.9296292866234316,0.1620370022425601,0.5820501424328747,0.6620834656645858,10.3,3.3,34.6,29.4,40.1,34.6,40.6,3.0,1.0,16878.0,3507.0,9373.0,MO,1.0,0.817,0.183,4.472,1.066,3.406,0.2077852826164237,0,0,0,34.6,29.4,0,Dallas County
712,dallas_tx,0.14,0.064,0.076,0.2089763436137654,0.5865716796853857,0.4430610969823687,0.8160702240683665,0.4905806794193924,0.6039229254847804,0.0,0.0,0.0,0.0,70.1,59.6,35.0,4.0,1.0,2635516.0,292117.0,1663043.0,TX,0.0,0.351,0.649,13.160000000000002,6.016,7.144,0.1108386365326562,1,1,0,35.05,35.05,2,Dallas County
713,dane_wi,0.089,0.017,0.072,0.0423219708479681,0.2350769475108664,0.2731120835794754,0.3726166536124852,0.460178467961264,0.263981387127885,19.2,12.2,75.2,70.9,89.1,82.0,63.1,1.0,1.0,546695.0,77771.0,358656.0,WI,0.0,0.245,0.755,4.005,0.765,3.24,0.1422566513320955,0,0,0,75.2,70.9,1,Dane County
